horizontal segments 81000
998 1000 536
138 811 98
137 928 840
499 685 953
873 995 649
334 624 348
544 678 517
924 979 41
891 994 282
639 777 464
331 433 977
625 782 417
680 941 423
691 957 242
468 794 543
798 819 684
75 585 424
337 519 492
851 980 960
707 739 654
545 618 66
716 863 371
287 512 947
922 951 992
308 420 552
213 531 825
256 803 756
206 665 651
761 807 1
809 841 841
447 966 758
83 180 118
882 910 709
256 607 160
244 332 925
716 920 671
899 949 256
245 575 236
780 886 193
579 847 9
219 614 49
770 879 345
964 981 721
48 111 620
676 898 444
142 809 900
665 988 95
199 828 830
63 778 766
375 379 826
943 968 785
736 923 942
913 931 717
64 124 140
766 929 429
140 777 457
706 896 309
205 528 742
499 819 83
913 972 908
498 640 758
968 971 277
414 617 378
464 865 232
406 925 91
405 604 222
840 881 364
283 899 221
255 908 2
487 539 147
891 954 76
711 897 262
237 636 442
122 380 979
281 646 305
139 406 656
522 531 302
858 902 174
770 941 389
779 950 658
901 939 735
410 442 318
742 876 48
820 962 273
10 852 321
536 954 922
603 916 670
859 947 206
975 997 642
517 608 209
476 710 67
967 999 37
32 453 255
365 506 962
881 946 6
343 990 25
417 898 987
182 736 802
416 551 521
698 761 636
669 946 93
189 848 90
203 268 352
56 629 311
748 852 486
13 469 164
284 743 433
139 152 673
126 216 142
62 823 144
241 627 397
300 598 905
669 740 326
985 986 843
323 747 263
653 844 701
243 623 86
297 548 151
729 996 109
298 508 307
428 967 647
36 835 928
824 941 933
742 805 746
101 932 243
129 616 954
134 978 961
104 324 329
93 219 122
756 791 60
282 708 189
857 976 925
701 958 22
379 593 361
786 844 354
611 858 496
303 845 911
54 353 549
676 754 887
244 353 287
114 903 31
877 982 610
821 864 667
503 674 110
666 675 597
488 721 337
200 247 725
924 955 847
314 465 505
240 551 9
732 856 196
866 916 161
283 842 66
430 831 855
586 817 371
114 882 828
837 943 53
321 515 559
368 453 799
553 804 666
749 910 917
873 919 589
804 952 712
325 985 146
655 838 264
775 939 739
56 88 968
311 432 678
890 904 210
117 877 953
863 977 600
952 984 496
911 926 572
893 970 922
28 557 207
334 425 196
840 860 980
450 711 196
530 607 280
145 735 933
742 985 570
920 947 451
810 814 23
428 937 653
957 983 374
609 760 200
886 889 919
626 838 844
507 808 942
266 432 583
998 1000 463
761 948 720
176 309 419
805 957 560
492 523 620
197 512 556
876 945 917
419 921 469
58 520 783
645 941 945
591 930 290
535 592 522
625 820 3
739 972 632
777 947 470
361 492 331
835 987 60
39 180 996
691 808 716
157 409 36
485 518 119
590 990 537
551 655 98
449 946 173
245 651 582
338 583 223
549 639 411
241 443 746
191 796 21
448 719 146
571 620 305
530 934 675
583 894 645
377 961 143
695 790 381
908 936 902
610 942 203
24 283 952
202 565 399
530 706 399
891 987 665
268 986 566
198 439 505
282 448 933
744 850 327
640 762 687
647 760 345
920 999 508
683 939 880
454 867 794
576 774 753
267 690 509
941 988 548
961 971 424
955 992 832
437 633 822
295 630 227
449 763 889
304 463 785
626 964 569
480 881 859
95 413 793
790 991 81
63 329 150
934 961 463
830 995 246
250 385 781
447 497 278
145 419 909
740 937 235
945 997 100
530 536 911
49 832 214
733 985 784
469 723 959
297 325 289
947 948 522
712 964 809
81 667 18
467 621 365
306 867 515
5 335 695
962 998 174
161 462 94
222 749 51
30 596 205
160 228 634
295 929 577
356 420 378
556 764 920
215 324 533
192 795 162
283 766 66
340 426 816
554 576 146
828 898 197
203 759 458
189 448 813
555 599 181
644 935 138
419 965 331
295 589 738
686 741 766
501 901 944
58 618 41
976 982 954
772 834 914
327 398 732
866 883 530
297 507 959
200 620 818
99 950 941
724 913 438
634 717 903
58 718 223
850 975 314
696 845 128
812 849 310
670 946 989
963 966 929
228 238 233
953 970 606
303 304 153
941 983 937
39 254 261
256 462 19
91 831 66
507 956 89
547 836 810
137 325 872
289 389 56
789 938 805
808 826 701
149 196 803
186 585 652
649 850 180
925 945 593
561 965 644
464 495 189
843 933 954
571 829 721
451 727 829
103 118 260
139 971 134
955 980 465
989 998 201
83 987 115
991 997 967
815 834 340
616 711 736
917 959 143
249 259 996
779 967 810
355 811 227
652 718 969
926 972 93
601 862 456
610 672 863
96 360 441
332 456 443
791 987 843
537 828 523
359 403 566
302 949 55
955 958 323
589 673 644
888 923 895
312 718 973
607 774 539
488 752 371
713 813 475
777 908 518
504 788 201
905 984 587
511 920 323
322 361 879
191 546 23
654 839 258
966 987 344
392 718 969
42 620 376
218 603 581
119 300 469
591 824 32
651 955 646
160 238 499
58 783 699
947 988 367
431 926 446
36 926 293
455 578 822
953 956 746
417 616 448
467 762 213
238 927 856
882 886 333
87 347 29
123 991 576
212 442 944
219 347 977
285 698 907
833 919 385
547 770 442
419 781 731
233 979 543
143 747 619
680 951 166
922 934 788
357 727 812
931 967 954
769 774 33
826 853 782
564 573 681
530 749 251
438 613 343
55 552 864
446 826 853
424 489 550
330 659 241
324 614 835
826 972 184
558 888 284
246 897 442
380 416 947
395 839 489
106 492 50
393 496 229
631 671 479
340 944 557
946 976 937
474 587 849
312 705 741
381 759 543
670 915 184
549 863 309
125 304 596
382 725 673
783 979 594
724 775 160
67 918 766
950 988 937
395 546 505
54 75 529
378 486 17
396 431 325
117 342 409
546 943 722
39 912 467
924 943 334
481 985 750
237 958 962
823 881 280
825 968 387
653 942 244
339 482 393
268 300 360
31 838 912
518 853 207
808 834 864
22 820 809
24 727 293
879 885 330
399 894 852
622 912 448
585 651 891
669 805 407
878 916 523
750 789 786
748 912 264
41 821 9
966 997 53
47 627 593
780 886 263
329 867 792
676 883 704
320 929 588
478 597 847
340 359 877
126 183 960
767 925 540
507 515 177
895 949 77
862 907 144
98 636 86
960 968 236
87 310 74
924 953 671
894 905 350
482 732 61
178 910 810
385 999 222
354 983 885
103 242 590
446 806 427
875 928 172
468 753 592
167 894 257
665 699 131
684 975 270
918 957 420
880 936 638
367 712 491
85 100 415
70 131 739
875 971 266
148 719 998
472 908 446
788 824 427
754 812 310
770 859 635
978 980 3
392 705 445
615 648 318
983 990 301
970 973 798
64 517 142
680 837 981
47 837 377
922 957 119
473 553 961
163 391 775
200 735 3
791 820 140
602 683 844
714 918 138
454 863 584
13 644 942
778 779 140
164 968 179
48 279 638
373 762 53
305 423 838
113 868 410
218 619 218
770 988 873
253 696 45
558 622 415
857 870 860
244 667 772
542 759 468
151 374 17
527 587 707
988 998 372
232 339 808
897 950 300
229 554 707
520 960 169
9 833 740
896 926 670
405 911 937
361 931 535
48 415 654
203 387 390
322 940 449
451 995 920
515 762 146
517 741 376
949 992 397
803 997 368
135 650 760
734 818 617
787 890 16
291 999 724
887 920 388
912 972 249
173 405 832
126 816 15
24 82 417
976 998 82
762 814 251
290 737 80
520 976 939
988 995 386
465 768 905
182 194 116
699 957 515
116 554 228
668 798 879
780 784 449
394 772 35
652 656 578
93 768 267
482 654 261
814 950 835
671 714 849
535 954 949
516 909 181
542 616 406
702 799 828
466 988 491
421 837 415
491 571 591
486 986 842
309 761 102
353 814 784
735 936 260
612 661 318
306 308 233
356 564 368
570 824 642
991 997 55
387 414 487
780 850 602
532 668 174
937 972 469
654 900 707
757 904 257
875 936 601
653 856 812
243 532 68
26 113 265
145 443 366
227 469 223
839 843 512
111 355 483
211 362 941
402 914 623
519 931 887
780 805 705
178 750 362
907 917 509
665 701 385
632 730 858
322 785 981
255 659 978
136 802 877
796 996 343
24 896 372
707 810 422
804 916 297
724 759 998
713 867 652
113 457 174
208 341 536
63 726 233
255 463 568
992 999 270
100 441 601
252 916 171
520 860 29
950 998 792
431 796 543
784 786 452
932 993 798
436 572 527
312 661 403
653 955 112
411 735 293
62 902 253
502 775 355
389 529 259
356 761 367
319 637 87
264 523 779
990 999 287
109 854 846
40 512 121
602 955 339
679 988 710
701 952 187
429 453 929
204 860 854
353 485 113
405 695 800
824 977 616
280 572 428
595 606 654
955 971 671
123 237 726
133 583 652
770 997 624
569 826 394
927 987 614
396 754 911
244 867 884
853 926 491
859 968 829
662 850 305
360 927 247
411 434 519
663 775 81
475 747 861
282 464 457
295 923 678
76 645 244
770 897 990
438 909 504
407 984 621
788 882 972
563 796 731
739 794 9
793 828 105
903 996 966
732 842 443
177 527 862
709 880 154
646 750 626
310 561 462
870 961 859
224 595 690
410 903 540
591 939 44
724 903 836
993 998 248
981 993 373
935 998 391
781 803 476
727 900 650
852 939 98
848 988 825
976 999 200
453 944 118
252 931 495
459 791 4
255 449 989
398 692 503
589 850 703
662 831 867
586 790 429
957 998 630
67 186 865
970 971 928
106 455 496
318 752 487
995 997 36
232 671 581
132 894 537
304 807 548
370 860 772
647 820 65
116 393 676
529 765 306
887 918 496
717 720 480
618 683 681
710 983 233
671 939 907
893 948 666
280 723 322
170 377 406
401 805 89
115 755 77
987 988 992
604 1000 32
247 284 531
424 521 187
61 374 976
873 923 250
108 559 639
651 819 680
311 853 155
572 920 80
993 994 231
840 965 855
228 745 532
564 963 407
946 989 261
498 865 588
937 977 801
434 701 581
377 625 928
884 910 837
286 546 600
780 961 338
895 955 466
915 982 193
597 726 483
220 280 56
259 617 909
313 447 681
12 465 109
981 998 848
272 683 721
604 986 563
207 234 43
678 943 717
681 993 164
658 956 603
405 590 643
345 897 526
883 891 788
575 947 155
723 945 313
180 914 312
108 341 787
562 777 327
323 356 886
187 206 871
674 870 720
218 639 419
448 477 635
84 443 366
907 949 916
9 623 671
116 237 625
663 884 762
550 624 375
970 992 153
606 846 11
590 942 657
881 987 794
649 784 554
506 924 246
520 941 631
428 462 453
897 924 29
795 830 868
783 900 697
651 980 249
467 611 724
504 631 531
752 827 941
564 835 674
889 913 418
335 579 781
362 964 292
175 245 4
822 956 507
728 729 248
545 857 565
632 925 322
285 834 108
992 998 478
462 672 947
363 669 463
512 781 309
940 996 659
118 427 961
655 975 400
961 963 905
407 486 86
46 448 923
614 840 422
42 916 836
718 948 195
556 846 711
202 759 797
760 946 115
700 974 528
941 973 981
266 853 948
250 363 347
451 497 788
868 872 647
536 977 146
303 438 760
606 852 629
433 495 612
264 435 693
363 524 440
407 425 798
609 716 303
574 862 393
717 746 57
94 691 217
56 714 856
420 421 977
708 888 734
492 665 714
523 714 149
38 985 488
638 699 183
103 683 216
870 965 913
660 750 815
509 591 222
257 297 419
679 835 838
151 636 588
256 806 982
367 801 805
709 860 452
949 950 232
938 955 128
662 786 857
132 311 246
39 823 558
592 681 234
155 686 65
370 874 179
497 979 933
783 829 917
434 713 554
443 746 54
644 797 743
128 569 487
756 847 963
832 937 786
722 836 436
869 934 400
246 317 56
134 901 220
776 915 138
775 827 805
712 776 753
815 882 703
979 982 419
296 894 351
504 936 728
424 470 946
66 890 805
616 689 370
736 959 704
46 642 111
510 929 695
571 687 172
725 812 210
415 846 623
828 899 779
810 863 849
639 969 864
147 364 268
463 589 359
547 640 428
311 704 430
178 878 616
158 719 327
834 935 940
928 995 781
886 921 53
376 944 909
266 823 409
425 556 408
831 955 886
315 340 452
53 352 110
951 978 379
398 848 480
428 704 353
407 843 591
449 560 961
776 850 146
129 748 86
460 986 898
