horizontal segments 98000
752 945 392
679 932 879
29 662 250
733 832 546
967 994 652
386 923 297
202 295 757
155 261 695
826 965 359
279 700 194
964 987 603
347 441 374
754 779 825
939 999 624
53 965 173
959 1000 647
15 581 205
992 994 447
501 631 989
572 953 944
370 628 755
198 735 210
238 655 20
131 178 11
182 205 978
47 168 286
236 748 534
610 731 380
863 989 10
173 804 590
870 997 514
644 863 65
386 540 62
620 639 654
990 1000 650
226 509 637
55 676 568
907 922 334
458 526 55
623 803 74
20 496 699
323 631 113
446 668 767
636 892 995
314 844 828
374 795 803
695 740 878
801 815 585
249 914 859
386 941 140
587 780 691
520 629 937
684 831 716
988 994 678
794 892 845
759 913 565
49 377 675
894 994 422
430 787 498
947 957 651
336 430 61
992 995 558
138 920 594
919 979 370
227 666 654
398 488 468
272 995 293
831 940 398
66 786 567
816 986 94
336 887 707
597 753 640
781 974 886
846 899 309
27 178 890
808 860 48
983 998 636
312 816 26
743 911 895
313 453 93
649 953 225
890 980 491
223 345 600
623 973 644
978 987 471
220 470 403
564 827 375
411 575 856
952 956 933
630 840 774
688 783 509
617 918 43
806 955 852
7 147 993
364 621 100
234 336 229
96 985 243
71 561 429
694 891 881
520 578 325
384 628 239
535 809 736
58 908 55
236 655 264
366 549 821
150 369 95
721 832 701
115 757 405
705 839 360
488 865 500
309 492 42
492 868 157
477 624 432
518 801 945
581 781 530
387 400 697
567 767 28
778 897 676
772 913 103
25 114 983
948 993 516
90 441 699
973 995 576
107 875 499
885 974 551
540 919 173
216 486 52
685 991 232
503 569 24
779 850 918
174 784 304
978 983 187
942 960 668
199 431 215
486 622 573
432 876 399
433 976 440
900 967 603
13 117 339
776 976 722
677 896 56
177 494 257
413 527 529
267 798 156
659 870 175
61 414 536
459 932 912
255 522 155
528 763 15
810 994 10
260 415 11
787 847 53
179 639 9
965 977 265
990 998 209
703 704 825
804 935 150
948 987 164
395 709 179
414 675 707
112 595 259
576 612 209
472 867 672
266 423 258
600 707 105
402 656 925
864 896 279
24 218 224
812 927 56
148 776 627
74 958 641
930 982 181
676 725 179
719 971 967
575 596 890
208 714 626
340 823 668
895 966 69
845 897 686
584 589 685
599 637 567
877 926 750
346 599 73
7 379 920
615 633 18
185 287 563
491 954 177
985 986 501
346 393 179
819 935 340
603 976 153
271 493 217
238 714 780
140 878 868
592 703 7
916 986 663
13 435 421
704 895 342
645 868 202
2 696 908
24 652 636
914 990 693
382 742 945
14 758 989
101 360 662
858 970 438
332 863 4
829 976 901
131 731 720
789 838 503
623 911 238
710 994 464
152 574 939
877 902 372
589 690 266
918 970 929
640 776 586
852 880 536
115 782 99
813 861 644
568 837 636
730 793 583
780 924 291
876 978 935
644 938 413
647 817 413
571 841 454
872 929 104
723 859 510
427 598 176
647 942 313
290 486 230
293 581 886
80 814 307
457 765 553
334 578 525
229 280 426
252 722 159
97 626 819
