horizontal segments 43000
747 930 983
303 771 986
115 810 450
223 694 690
120 192 901
558 840 395
330 464 615
279 785 259
287 950 771
279 917 424
958 959 509
679 872 935
133 619 704
910 937 565
480 988 646
737 777 370
2 319 533
631 784 759
275 778 320
391 687 818
340 706 450
430 979 424
33 834 134
47 672 597
617 917 351
13 379 966
859 875 248
117 169 377
635 868 989
761 774 630
172 258 410
174 975 91
170 724 514
656 806 464
760 898 544
892 967 445
699 882 974
600 699 581
611 758 198
689 835 395
628 772 986
720 862 347
901 997 119
394 950 56
324 701 26
282 305 526
675 842 533
637 994 232
504 818 768
711 855 142
762 823 942
244 898 854
248 638 94
687 740 696
251 704 88
325 717 420
602 843 900
347 541 227
834 882 317
745 775 933
911 922 697
933 960 625
849 991 107
394 911 456
466 739 718
982 993 205
511 988 263
201 696 303
269 447 813
937 984 893
161 660 23
117 353 993
263 933 485
965 980 934
77 355 816
135 660 558
185 406 999
358 976 210
472 523 135
658 970 873
327 863 268
52 421 96
283 524 475
46 322 918
752 816 88
392 457 759
562 888 211
214 442 679
125 443 891
365 548 416
22 54 472
943 977 518
627 995 370
583 878 981
358 454 770
110 422 217
337 547 516
359 539 925
547 686 952
463 652 297
214 309 920
696 984 488
185 833 94
295 542 241
114 300 929
653 849 763
496 755 649
138 223 765
599 970 676
12 650 320
100 333 921
188 927 273
939 946 618
662 828 755
956 993 483
768 789 918
654 655 737
833 836 29
801 907 131
343 753 261
859 948 835
140 438 529
732 798 490
107 566 600
802 863 831
745 800 191
332 740 991
666 745 772
366 913 687
342 773 162
442 487 321
613 770 505
695 807 429
653 758 340
699 714 453
208 619 614
649 934 66
542 652 767
769 964 648
907 927 349
235 274 593
523 666 430
927 978 358
681 832 252
942 975 523
134 222 367
179 580 580
876 917 96
3 346 74
691 735 836
144 188 508
301 717 320
821 903 509
60 899 105
219 489 531
932 936 674
794 835 313
590 691 909
123 300 206
703 846 83
793 826 831
192 728 851
678 926 642
654 891 346
524 530 85
931 954 559
245 996 122
658 675 909
940 995 855
436 451 107
985 986 539
643 888 798
729 733 515
832 837 870
528 871 207
577 724 580
222 527 778
297 806 213
922 964 581
572 895 632
3 240 639
357 413 368
248 458 750
509 674 509
833 873 591
343 734 872
665 820 929
327 737 577
258 801 251
592 907 213
523 658 53
547 858 705
684 948 59
415 596 116
95 108 864
234 370 847
369 394 112
980 994 224
940 962 868
759 938 963
331 848 535
864 922 874
975 1000 562
705 770 149
45 202 572
713 908 783
91 631 816
466 853 830
224 457 444
232 725 676
210 503 82
571 686 164
591 679 670
425 572 29
594 861 190
215 824 953
875 993 955
650 879 7
507 850 371
228 472 830
698 949 455
63 159 682
301 974 536
568 963 19
870 960 653
181 262 363
241 457 641
366 637 826
567 815 519
742 940 17
515 977 618
244 934 879
464 894 505
489 863 683
928 994 429
41 160 600
308 640 612
885 931 89
184 518 206
151 842 885
929 970 740
589 928 444
35 340 134
88 123 72
989 994 453
524 533 888
538 673 202
892 935 225
773 800 916
370 415 871
995 998 91
418 527 451
128 173 891
475 929 190
603 983 315
992 999 20
145 961 759
60 613 586
231 996 397
196 625 39
825 842 256
829 939 332
292 787 420
540 971 439
735 918 199
474 515 429
492 611 734
773 983 120
129 619 390
695 714 518
807 996 801
966 994 841
24 176 54
578 673 792
590 724 938
727 937 635
235 655 986
299 589 960
130 836 696
984 997 416
918 945 204
229 247 559
65 872 161
751 979 73
684 891 779
587 901 166
50 355 380
546 798 512
504 956 982
332 877 420
726 960 615
290 817 824
542 598 264
364 727 69
441 798 760
827 838 238
814 974 333
808 900 198
711 776 902
77 780 560
70 260 456
522 655 828
109 763 593
966 986 895
774 869 948
686 896 36
196 302 498
311 435 618
168 462 669
58 773 405
329 600 896
852 960 493
869 961 74
197 270 222
777 913 287
130 150 533
745 800 138
663 778 977
675 899 174
986 992 792
770 804 677
828 869 81
323 725 832
940 972 435
681 707 324
424 462 697
798 882 915
878 903 482
32 197 41
580 896 831
877 963 926
574 672 751
126 574 25
346 377 532
391 787 319
271 926 917
515 696 577
110 844 236
817 928 920
460 818 843
902 912 94
729 907 490
854 978 197
730 749 379
419 652 237
436 908 231
658 693 927
729 951 350
160 436 713
506 933 745
236 441 353
699 848 134
566 894 759
410 682 447
435 660 476
394 431 943
208 750 696
850 884 132
313 787 23
723 787 682
831 837 38
866 967 195
19 644 834
716 907 453
875 880 497
778 968 832
980 990 999
936 997 743
430 648 759
394 605 34
91 897 97
645 788 944
886 958 945
870 958 632
120 321 389
926 991 936
678 931 248
556 917 172
85 837 572
824 999 872
629 891 577
427 789 380
266 559 969
231 851 159
208 905 17
518 894 346
935 938 254
498 611 129
863 912 21
147 368 913
444 463 75
880 891 60
698 902 44
46 603 907
296 411 410
822 849 702
28 511 34
794 982 802
447 702 538
922 998 1
404 514 147
374 376 278
807 936 931
624 882 662
415 548 628
995 997 910
482 696 249
914 991 734
85 962 820
101 523 896
791 825 983
488 568 418
94 971 66
808 979 348
228 433 777
47 714 68
232 538 560
503 759 203
716 851 726
672 736 446
2 611 769
802 867 77
619 786 343
793 859 324
264 301 758
257 561 431
969 998 156
163 231 966
474 649 483
809 852 207
774 879 483
221 476 778
621 668 614
812 837 982
77 180 882
899 944 74
89 417 997
546 794 170
506 623 985
121 797 417
46 988 484
802 912 928
460 761 202
618 767 433
825 893 286
700 858 333
507 629 79
18 319 324
640 836 781
582 925 334
452 599 578
196 396 791
207 531 177
715 762 113
766 928 128
633 883 334
456 688 495
881 883 406
389 723 93
180 932 183
764 964 88
891 894 369
38 921 805
691 739 532
759 850 380
462 823 762
92 475 242
793 954 903
339 690 170
733 975 192
677 958 521
21 293 698
774 887 592
821 939 735
693 935 889
983 995 418
705 893 673
957 967 362
336 836 519
464 772 260
753 925 565
713 742 183
601 796 163
241 554 615
448 833 283
749 804 690
710 771 443
253 711 485
318 373 87
955 997 391
481 649 186
559 919 437
547 666 372
185 803 864
63 420 461
816 888 608
335 520 725
486 535 181
57 949 372
500 822 775
153 319 45
985 986 558
104 580 843
484 852 26
558 587 148
410 465 808
35 89 298
900 950 928
191 733 42
630 869 721
180 289 873
729 795 462
443 471 239
815 940 638
695 897 263
486 794 987
228 692 506
251 410 397
535 601 275
123 647 997
612 897 748
329 565 145
419 465 260
901 902 745
18 530 809
55 282 463
411 742 30
108 834 845
416 796 447
422 811 610
967 990 920
340 950 210
616 902 149
847 892 109
335 853 93
939 994 858
30 76 478
492 613 774
499 573 517
567 765 17
411 632 572
512 989 775
352 363 138
715 723 636
20 322 523
247 526 449
415 868 447
18 531 491
702 757 688
109 416 608
561 815 435
507 643 888
778 942 872
160 800 127
512 611 743
970 973 156
89 403 617
881 993 387
705 946 821
919 950 685
761 952 666
762 820 848
897 937 54
29 131 144
153 421 167
98 203 158
321 546 240
378 496 548
179 318 680
36 929 723
966 989 530
924 938 345
409 527 938
432 950 350
163 975 143
824 886 317
794 868 102
743 989 606
47 697 761
923 961 428
551 622 160
706 870 74
971 998 639
75 601 250
820 938 855
533 626 580
601 629 193
879 936 388
39 820 698
399 889 142
360 569 13
400 584 727
118 158 811
904 941 275
767 842 119
759 917 910
157 299 621
881 940 488
118 613 946
507 620 193
568 739 874
273 843 283
570 748 409
679 920 1
210 600 624
411 566 480
20 766 164
60 512 868
793 833 502
421 984 522
500 906 671
375 595 300
58 404 306
612 730 183
762 881 507
476 996 818
282 368 248
660 858 238
773 881 960
59 235 161
358 719 431
849 966 947
920 995 450
957 986 810
689 765 788
712 997 889
813 826 262
460 805 584
996 999 841
794 921 72
962 986 180
302 548 900
710 712 799
197 303 959
30 542 250
97 996 280
517 558 105
27 46 499
844 937 276
911 982 1000
408 489 266
526 542 94
145 859 940
30 794 234
193 851 3
341 566 646
461 516 705
287 871 308
536 953 723
716 944 983
881 945 164
408 864 9
620 822 118
47 179 176
640 890 724
