horizontal segments 9000
620 834 493
669 944 223
517 714 61
830 955 627
499 954 783
961 967 686
103 540 770
557 833 448
811 947 864
85 641 927
740 914 525
505 724 759
60 894 433
566 762 348
365 526 67
12 374 285
506 635 953
167 585 827
956 965 499
953 985 876
391 901 277
285 717 255
410 525 520
723 938 66
584 927 968
966 988 224
241 770 124
960 961 437
896 994 886
57 387 533
778 937 817
846 901 991
652 712 401
445 447 560
792 982 722
471 517 380
445 943 241
412 865 125
575 987 269
835 983 256
448 984 104
318 476 263
341 579 722
595 932 841
949 952 838
39 301 797
223 335 71
233 268 287
474 859 801
429 860 756
473 760 170
175 912 311
454 786 749
930 997 911
167 920 344
428 771 234
173 833 16
919 992 214
141 931 144
13 290 107
689 830 331
44 166 286
989 995 676
145 428 381
344 614 670
632 835 342
932 959 976
552 931 980
246 869 799
547 932 915
721 842 874
6 928 542
104 913 440
978 984 685
439 919 384
82 501 151
308 790 205
847 882 919
629 731 792
918 984 13
514 751 395
348 530 241
531 932 737
425 532 979
285 381 761
728 930 609
246 393 591
697 918 435
869 948 985
264 908 478
551 910 555
181 489 826
408 531 357
252 879 676
452 793 41
635 867 428
328 534 553
919 958 569
777 792 578
895 951 457
203 997 853
648 782 2
801 916 212
261 892 917
572 617 704
299 768 270
670 672 230
884 950 19
775 864 108
99 689 828
29 89 438
729 804 946
666 858 570
607 849 29
597 843 137
374 629 27
823 979 953
638 896 282
986 989 964
101 936 508
497 832 780
993 998 267
896 953 156
889 922 587
617 702 492
659 784 318
570 693 294
233 300 523
221 513 822
206 700 454
498 670 948
998 1000 37
547 801 440
734 847 513
185 994 75
968 970 170
941 956 223
606 923 482
917 999 347
946 970 965
23 517 776
721 772 384
911 972 587
659 950 22
503 623 194
302 947 865
393 925 36
551 816 618
449 687 630
236 830 211
673 824 832
761 985 68
457 678 868
901 925 383
517 970 200
325 932 846
375 529 721
485 594 92
922 971 392
958 982 964
742 787 654
824 967 380
899 920 291
986 992 764
128 145 309
80 113 898
388 847 920
570 772 844
816 871 68
121 335 873
731 804 202
679 871 674
614 694 333
804 832 164
764 770 639
533 592 831
783 833 590
273 591 455
755 821 26
658 731 846
24 809 713
275 880 368
677 882 692
145 590 99
201 701 316
24 846 735
445 745 446
515 900 538
821 863 195
860 866 104
614 953 589
938 973 834
29 468 569
163 840 802
915 950 153
83 141 349
797 989 655
801 931 51
226 338 590
807 914 798
611 615 33
11 980 994
462 958 364
550 554 847
568 808 648
491 589 319
231 795 616
403 613 33
745 889 303
864 900 841
865 995 559
231 690 284
124 847 71
416 818 497
209 594 121
221 429 342
932 953 253
96 614 596
429 866 659
80 325 245
585 862 231
173 364 691
173 311 813
164 959 635
81 302 495
874 938 406
743 937 219
31 648 725
797 817 673
66 506 572
726 778 770
433 757 506
200 867 797
755 851 945
114 259 383
90 667 167
379 507 418
874 902 676
114 366 354
805 945 638
860 988 845
357 459 272
54 865 934
356 612 48
306 498 552
268 327 728
416 836 233
808 819 128
478 481 185
143 966 179
585 765 189
509 798 792
366 499 785
593 882 193
169 924 65
679 890 276
84 903 470
189 941 456
366 877 793
373 541 643
745 900 894
980 981 261
334 347 175
741 789 531
252 764 841
775 864 844
52 550 407
819 979 988
562 583 688
494 964 985
982 988 520
359 472 544
940 941 577
501 506 347
417 812 918
205 802 591
670 820 707
120 858 969
518 611 388
635 707 28
732 972 553
101 319 393
380 696 787
95 310 266
579 882 974
123 193 621
216 843 240
480 653 373
486 598 74
539 844 621
347 499 90
441 643 409
194 305 584
425 525 608
335 807 611
125 941 379
59 769 562
150 843 885
292 743 658
67 858 397
114 990 955
909 953 155
336 446 522
157 979 636
225 303 139
891 946 895
279 901 661
656 704 623
866 893 756
161 170 121
952 958 804
609 861 923
721 737 771
382 552 257
59 951 695
582 687 348
910 928 594
484 924 663
53 882 567
663 907 274
294 755 656
373 563 595
144 714 233
255 674 543
508 959 613
430 911 729
383 532 30
218 301 873
256 937 868
672 679 112
925 987 836
185 845 486
950 979 536
475 862 730
449 660 489
247 515 144
898 958 794
826 880 953
518 970 467
865 925 411
46 754 548
16 349 240
212 369 440
778 926 354
536 619 929
365 896 58
697 908 523
277 410 696
159 901 126
763 916 534
904 990 804
981 998 776
980 982 844
544 818 332
176 615 223
108 822 159
932 971 471
788 950 727
259 437 315
446 461 855
908 935 264
229 477 224
11 352 849
862 897 195
728 820 606
419 584 876
642 768 332
836 841 488
667 911 990
914 940 264
228 440 592
699 911 837
979 1000 608
809 928 990
275 527 43
269 786 615
960 977 732
339 874 361
269 419 733
637 746 463
83 857 362
223 723 835
811 985 350
632 933 676
833 961 773
949 954 570
467 518 531
845 976 974
57 166 572
588 656 134
78 573 459
334 515 559
631 748 121
556 625 379
54 507 524
920 925 672
118 555 331
349 358 786
154 860 288
731 851 545
242 876 579
528 576 33
299 882 462
777 859 813
243 368 46
403 769 851
837 893 1
609 936 6
53 332 290
547 820 649
680 870 958
791 1000 714
755 914 513
80 881 369
941 979 255
726 847 610
966 970 876
897 927 622
619 754 595
657 662 969
132 645 335
524 581 993
130 195 62
733 783 624
567 835 713
606 672 883
634 889 532
488 547 975
101 530 117
985 991 409
712 947 776
939 983 825
254 600 314
175 312 984
728 749 173
338 375 915
464 743 29
403 758 429
908 982 983
916 931 849
540 838 763
151 759 563
822 924 375
27 110 848
544 683 666
57 475 332
821 904 522
675 769 508
694 817 469
50 932 218
68 238 621
946 996 49
674 883 309
696 906 571
869 870 504
567 711 322
151 283 894
60 864 506
421 425 477
58 423 517
187 489 729
60 690 723
748 884 498
63 877 414
894 930 241
686 805 390
708 916 921
429 544 868
960 980 23
521 595 125
88 247 494
607 882 860
468 608 54
839 942 684
7 459 529
41 628 946
214 283 513
276 907 470
787 967 251
982 998 606
754 947 985
195 970 169
531 656 908
813 848 292
423 806 314
776 804 73
127 555 547
15 478 316
431 908 46
221 646 6
369 460 546
958 962 535
477 590 307
839 912 158
373 706 917
669 691 713
888 979 685
589 703 927
676 964 446
574 826 483
958 988 129
772 794 405
581 979 417
866 987 783
185 267 363
759 922 690
991 995 157
515 899 189
219 659 487
656 806 275
495 983 160
980 995 749
990 997 952
262 904 75
904 990 908
211 306 976
791 939 466
820 837 573
261 304 231
175 979 737
706 838 11
652 909 768
426 701 704
631 950 506
45 354 447
942 979 942
849 878 837
745 776 165
804 817 140
943 975 120
604 722 640
319 337 196
851 964 722
455 800 532
301 581 656
497 795 419
991 992 212
638 843 691
648 984 487
339 784 95
884 912 856
459 603 595
783 990 85
896 945 576
712 756 697
24 222 76
145 808 670
57 360 900
106 217 245
534 680 162
641 809 747
794 811 734
664 791 32
624 912 314
658 676 630
418 799 890
652 689 785
921 982 111
95 219 834
337 489 959
990 992 565
842 914 444
574 648 941
32 760 103
496 782 817
986 994 554
417 504 384
33 627 851
534 818 183
729 869 102
445 591 244
123 619 45
178 442 665
843 845 189
157 740 428
102 961 176
763 823 743
361 817 991
935 947 103
461 889 796
458 935 10
895 941 624
584 668 95
53 326 786
905 914 441
404 494 190
815 937 295
59 891 227
737 919 643
339 445 336
849 989 375
751 767 686
240 468 302
532 963 876
722 773 606
522 999 510
233 839 668
807 814 188
831 940 539
647 698 717
733 978 441
584 967 443
630 700 370
492 505 831
596 716 725
265 606 611
430 793 634
921 925 625
865 866 761
483 572 127
809 927 548
185 478 447
653 756 490
622 919 478
584 744 140
300 701 488
908 997 41
440 782 482
958 990 971
599 831 37
109 965 462
825 857 529
934 938 91
982 985 741
35 689 137
547 677 621
264 884 779
747 809 155
975 997 813
263 830 9
782 850 361
90 315 999
116 548 416
841 891 882
297 946 713
756 804 193
814 983 878
698 936 893
160 302 795
245 851 277
648 673 875
761 826 808
980 998 620
778 789 178
421 839 9
82 123 78
561 672 792
696 923 287
81 654 681
486 689 741
729 816 441
101 728 973
382 982 85
417 781 5
148 280 400
184 224 362
791 974 711
677 811 104
424 811 775
417 967 768
346 406 339
943 980 411
346 930 529
484 617 452
931 991 325
635 653 359
893 910 210
265 414 248
8 622 53
429 478 823
966 998 739
269 321 517
907 985 578
690 924 534
812 974 104
345 1000 153
199 328 903
470 899 909
709 896 93
375 886 451
721 984 940
170 697 949
903 937 337
134 679 16
28 440 979
716 933 465
230 859 231
190 769 554
748 846 74
238 544 996
239 506 843
939 946 156
275 634 277
937 972 435
586 878 816
604 623 186
748 827 208
44 913 843
237 831 152
611 659 740
628 858 58
407 591 445
336 465 109
602 679 576
117 805 204
802 823 807
47 116 591
804 815 650
321 693 848
578 759 869
356 677 2
878 904 797
360 611 931
268 526 59
411 413 454
772 920 145
712 916 637
868 960 44
78 936 265
229 672 330
708 743 144
483 834 821
68 811 959
795 845 17
606 693 852
