horizontal segments 42000
833 939 682
378 996 947
581 621 436
84 635 22
899 957 290
730 934 699
936 976 766
14 954 498
782 946 938
51 296 485
604 987 99
618 883 394
846 901 916
398 619 341
877 920 800
834 835 209
934 976 268
438 907 542
108 428 584
885 971 326
488 904 181
958 994 981
217 807 311
740 907 489
330 709 637
652 820 308
631 815 506
847 998 101
240 282 59
430 678 285
674 1000 973
8 825 331
289 743 506
56 251 797
402 811 979
697 869 7
570 576 142
270 961 265
3 637 462
337 817 477
809 979 911
247 663 896
827 964 849
627 813 973
489 631 917
996 1000 150
923 925 428
745 903 567
158 834 501
166 785 385
371 435 426
190 935 875
780 797 337
759 988 541
965 981 758
876 933 729
222 534 645
35 149 282
198 464 360
821 886 115
303 339 92
678 812 696
895 994 368
832 937 510
545 601 314
408 480 31
969 986 260
45 618 514
939 947 98
994 995 795
153 173 380
655 984 499
217 517 500
152 341 741
600 626 42
97 787 468
339 439 778
698 976 868
19 944 521
848 937 302
225 560 893
122 670 46
56 159 750
618 901 488
228 638 564
601 676 498
301 577 968
30 665 232
73 249 651
838 952 14
890 953 760
846 864 840
246 571 326
450 710 361
100 523 711
166 647 690
79 80 408
114 169 332
760 920 43
307 444 888
804 899 402
833 879 415
444 721 343
972 978 536
885 1000 177
328 976 344
624 988 330
181 879 958
683 696 993
593 813 47
781 857 775
856 955 283
33 211 989
706 840 854
413 920 165
772 853 832
782 880 457
742 779 133
945 991 644
642 861 78
386 436 158
636 824 321
324 687 988
185 814 591
108 555 748
130 890 604
774 840 956
675 998 445
355 369 718
143 637 550
524 567 780
595 660 127
776 963 115
161 416 371
317 721 774
360 422 855
889 974 864
454 564 553
39 960 617
894 958 584
807 854 898
527 735 736
124 569 438
103 870 202
587 736 585
772 997 659
691 849 923
351 367 278
255 358 731
65 660 917
253 782 977
659 751 678
417 752 495
61 399 394
311 944 142
315 344 450
54 470 837
609 952 287
135 275 513
24 455 912
142 609 694
685 775 884
918 979 146
750 951 436
723 803 134
400 819 358
876 948 739
907 951 87
810 951 505
9 395 192
334 757 212
424 523 246
580 831 200
549 686 84
699 1000 92
325 458 591
951 984 381
875 996 460
894 896 429
373 950 52
215 945 330
407 720 256
750 910 579
280 916 281
283 451 439
68 717 541
796 983 347
73 484 933
983 984 347
77 461 392
176 574 150
949 954 798
888 894 384
880 932 848
313 397 592
554 692 527
678 994 192
21 287 253
878 911 743
981 997 437
133 506 245
73 721 582
865 911 642
187 358 151
599 782 308
577 746 84
731 802 450
824 847 163
260 520 868
500 587 864
474 664 382
64 190 970
905 975 986
448 911 56
119 558 997
894 895 993
810 872 59
803 898 561
358 803 572
411 930 635
123 870 451
701 707 216
232 568 771
502 999 680
652 917 164
945 959 169
970 983 913
368 518 622
515 737 85
180 821 950
407 675 277
256 856 809
538 550 238
297 537 163
938 981 833
181 278 875
154 366 199
663 969 703
562 811 694
347 830 68
985 991 346
478 796 889
727 913 204
818 966 900
891 924 328
390 484 803
724 906 218
226 801 220
684 816 770
702 931 90
100 575 273
239 637 664
334 392 886
550 610 761
921 955 867
475 891 516
127 766 145
38 881 658
618 788 857
128 300 67
371 464 515
263 653 823
758 913 456
684 769 469
471 525 805
803 856 337
224 702 495
735 993 688
708 798 299
619 722 804
788 870 86
722 775 82
743 972 344
625 848 704
462 926 437
206 329 384
295 561 335
475 965 278
680 742 25
543 759 863
661 688 619
98 912 85
747 796 724
368 812 302
178 686 414
538 942 208
713 748 704
906 958 551
35 672 945
937 941 289
965 979 20
752 937 52
562 864 573
16 709 895
875 979 784
952 964 727
872 883 775
228 924 504
391 963 849
410 985 225
970 994 789
237 999 517
451 560 242
338 401 395
254 292 594
869 912 73
449 843 884
429 936 645
452 864 55
856 918 777
441 704 424
744 943 94
658 723 814
263 511 305
680 925 536
299 845 258
141 291 353
513 607 205
203 722 820
306 827 525
233 990 521
844 897 184
143 327 175
341 467 660
660 894 446
958 980 566
321 388 129
350 604 450
82 734 148
540 796 447
640 699 128
73 801 940
700 900 301
535 782 480
2 663 705
489 756 510
458 693 863
993 1000 691
899 956 496
34 498 135
91 746 419
733 972 999
71 254 138
369 774 414
270 584 930
927 974 416
198 600 222
578 806 322
625 721 559
956 998 977
676 992 534
237 666 968
533 657 763
235 606 85
176 805 739
495 505 202
961 973 78
80 876 955
679 771 517
427 435 626
570 996 578
7 606 482
772 938 804
364 726 35
573 744 426
94 787 128
954 978 927
675 693 40
30 324 987
817 979 545
580 759 3
976 984 543
128 727 775
76 761 8
311 683 17
176 850 736
852 910 609
583 744 793
814 936 191
505 663 92
105 451 10
186 324 67
680 704 450
984 998 889
147 702 614
361 593 634
58 640 25
953 955 899
462 893 645
918 938 284
177 639 605
396 619 677
77 478 525
