horizontal segments 39000
224 359 606
83 463 74
691 890 413
333 709 115
137 524 707
903 999 647
728 840 51
163 867 920
975 983 871
500 951 109
688 800 849
952 963 844
514 877 786
150 266 888
498 782 239
613 940 248
446 658 921
95 848 943
671 769 692
511 816 24
452 863 390
714 778 225
678 988 809
664 812 435
909 947 254
760 804 272
162 165 469
816 970 739
752 816 512
594 626 267
61 981 760
685 849 618
787 914 427
515 682 921
517 709 549
369 760 178
701 988 239
89 117 146
842 863 182
344 691 744
767 852 561
309 525 530
875 994 871
841 843 962
791 972 849
95 960 664
387 536 336
462 558 379
989 996 782
746 943 385
615 880 267
260 954 888
209 779 821
258 553 658
508 782 513
472 952 898
668 914 672
48 384 674
454 768 155
93 810 77
985 991 276
37 865 260
244 893 410
778 827 543
261 492 633
813 853 554
493 623 446
671 956 348
58 976 922
411 679 583
553 585 571
737 845 125
735 921 1000
134 205 14
586 801 566
312 709 242
798 891 896
386 672 343
472 533 663
108 921 839
744 899 638
49 381 540
938 962 937
359 639 665
115 555 136
639 827 604
539 540 570
180 279 605
656 715 128
406 974 782
484 829 504
101 143 192
92 917 64
60 484 292
492 990 181
874 996 633
89 711 811
903 926 324
72 286 104
29 728 750
167 206 768
264 284 718
229 251 92
994 998 110
497 767 699
135 246 540
670 791 818
203 612 580
264 480 689
289 603 167
931 950 841
554 866 440
9 495 370
837 933 668
637 781 878
121 935 926
520 722 844
810 899 396
528 847 174
668 938 772
718 897 732
128 412 124
746 911 634
481 547 663
935 987 297
221 847 993
699 932 437
818 919 126
837 981 824
240 684 782
459 827 788
174 356 921
820 942 61
122 773 763
960 980 363
493 873 454
838 865 866
709 741 853
188 389 27
849 882 100
949 994 911
247 829 441
687 783 641
62 736 718
244 451 822
789 958 625
28 433 495
208 750 758
322 977 127
109 785 113
892 964 853
855 932 202
955 966 248
665 762 23
624 797 583
403 991 150
477 959 772
739 856 827
70 324 236
651 979 959
885 910 421
32 66 267
879 949 49
768 782 938
666 821 916
935 946 60
177 784 347
482 500 275
555 794 678
357 467 610
389 635 750
654 999 688
192 747 211
120 227 45
145 709 2
192 228 864
978 992 527
12 491 475
759 855 422
724 944 11
100 505 966
781 799 649
812 996 770
533 713 680
449 864 876
11 313 369
186 793 624
961 994 638
13 144 564
791 898 567
678 835 299
493 899 169
478 870 962
929 988 782
935 1000 378
425 835 749
567 606 168
41 577 295
780 795 737
940 983 330
884 911 810
300 885 866
268 547 773
823 991 948
461 779 351
894 936 511
550 607 235
415 501 178
415 671 826
201 324 104
917 921 498
276 722 217
327 355 252
107 241 18
140 365 390
243 546 656
669 960 34
336 969 284
256 815 906
975 995 702
876 953 462
899 939 701
451 643 699
29 340 164
178 545 581
127 754 392
501 699 704
476 810 394
496 980 37
81 955 710
747 769 523
629 799 272
979 985 33
633 733 659
981 982 978
556 787 867
253 523 927
587 835 730
282 888 738
784 974 707
664 741 496
306 875 108
587 948 371
709 917 736
697 802 566
126 255 490
899 911 852
325 522 227
943 958 373
425 950 250
953 966 112
270 587 447
441 704 218
138 395 542
166 241 218
593 927 382
893 930 118
704 888 193
173 787 863
89 426 391
760 940 723
207 594 784
215 837 212
131 535 439
591 608 170
319 884 69
307 619 674
32 64 420
734 848 921
852 961 98
992 993 117
328 335 450
660 793 219
148 501 1
156 956 712
453 487 948
166 714 630
365 471 332
126 796 937
644 735 659
325 366 914
267 350 605
4 366 33
250 297 32
842 847 671
681 861 622
823 878 807
425 789 609
411 516 517
684 840 442
817 959 449
711 744 573
339 969 928
357 738 658
578 911 539
797 846 928
846 958 407
801 822 803
574 979 67
50 990 629
730 967 27
219 951 726
105 430 111
144 252 783
321 442 814
552 711 659
793 965 90
476 999 440
596 831 647
287 589 253
608 772 574
806 838 479
756 794 871
492 881 299
633 654 346
455 688 54
666 823 706
220 667 105
52 541 186
858 896 314
401 719 408
241 436 405
561 620 126
76 114 744
294 473 553
411 619 377
141 833 799
374 978 468
23 935 827
506 987 252
102 187 364
211 467 147
927 997 178
242 757 130
626 967 646
865 928 291
122 513 422
869 989 201
203 655 974
11 151 854
874 904 593
212 834 931
404 415 152
981 998 177
329 609 796
98 593 199
32 577 174
134 954 522
84 106 131
681 715 116
663 867 843
350 386 645
937 940 45
694 836 341
579 700 958
73 275 668
735 958 11
834 900 241
114 474 927
577 720 207
947 964 644
513 732 271
714 835 14
566 882 526
697 786 852
830 982 804
879 893 224
751 819 142
36 123 329
365 512 674
228 415 320
215 266 54
746 900 388
68 534 663
307 605 706
452 625 660
435 518 807
846 927 869
569 748 23
219 675 684
881 955 346
105 249 384
563 979 365
398 412 170
671 806 753
643 672 637
647 751 764
455 647 761
294 736 164
746 875 725
781 898 836
266 895 391
656 814 430
849 908 610
735 850 428
349 713 512
778 909 360
530 533 201
151 293 99
521 554 194
414 803 321
534 570 743
539 994 228
357 535 936
664 683 775
447 799 719
246 1000 966
430 986 787
900 928 212
837 895 111
745 759 604
447 572 203
488 818 703
453 614 8
518 957 512
850 870 117
968 985 307
984 999 284
881 945 547
369 1000 256
369 397 52
505 721 27
681 930 987
251 535 848
220 436 861
968 995 52
719 871 902
647 972 573
911 921 956
723 752 12
30 966 596
252 433 464
621 715 561
180 736 729
342 980 925
253 560 582
943 948 184
342 853 168
837 993 353
587 851 517
882 993 94
575 601 954
660 853 100
928 975 199
521 548 167
10 703 961
845 881 216
59 330 933
296 977 460
108 193 693
12 272 721
518 934 789
896 902 87
865 994 931
13 203 472
754 786 285
872 895 928
357 362 832
766 950 680
824 871 508
188 361 956
396 995 292
672 942 319
453 966 997
31 343 635
534 558 382
718 825 292
459 584 601
901 908 949
10 728 948
870 994 890
876 950 728
71 947 421
403 702 342
333 482 19
137 606 954
46 509 492
227 596 929
68 681 589
984 995 217
759 964 108
714 964 880
793 990 843
901 904 920
873 995 774
552 957 209
640 840 33
477 804 942
948 983 843
751 933 153
207 693 489
552 717 866
239 497 608
127 344 110
132 301 917
848 967 121
649 811 720
896 988 409
560 853 673
821 826 313
442 585 235
540 600 80
606 614 744
226 396 795
608 915 436
964 982 947
985 995 104
946 970 715
205 520 692
548 748 142
117 739 515
43 780 638
175 1000 366
842 862 990
683 709 718
177 346 124
781 919 22
576 635 555
463 547 942
490 531 738
463 839 877
847 900 916
183 696 572
822 981 704
305 885 162
723 960 39
366 652 705
489 755 930
40 590 81
97 366 419
67 726 497
541 937 821
550 629 733
308 856 837
461 986 57
466 837 734
926 938 357
192 731 528
92 426 921
886 917 182
693 695 244
326 693 840
961 970 557
484 653 577
75 853 605
681 686 110
792 845 185
490 967 329
494 561 40
337 974 750
662 788 616
941 994 740
536 864 705
506 520 301
502 724 466
881 996 908
188 787 183
701 876 625
817 837 55
779 907 588
440 750 230
320 353 23
134 794 515
757 905 784
363 540 741
792 992 122
743 854 127
380 740 24
549 924 509
323 725 648
533 961 639
330 350 186
265 329 77
835 845 864
594 868 893
672 848 571
11 571 283
196 628 50
986 999 789
805 896 287
691 971 962
989 994 577
16 716 478
969 977 185
541 995 384
332 985 187
906 918 702
335 538 88
199 353 506
19 884 14
918 947 452
955 963 651
305 495 144
215 598 103
593 816 620
52 965 430
373 980 57
518 560 681
921 999 807
465 605 353
793 865 180
975 999 638
197 733 556
117 806 512
645 697 850
623 637 740
832 922 455
275 421 438
809 930 247
377 926 863
746 780 870
795 802 858
528 642 514
569 743 269
516 809 931
156 501 473
494 679 93
183 795 945
559 712 108
780 999 52
788 904 324
104 157 207
275 839 623
857 872 493
713 811 401
698 780 243
662 766 132
330 425 818
826 959 687
369 416 436
649 893 588
295 414 173
724 813 506
448 797 323
977 994 563
56 930 243
95 206 160
238 350 610
735 798 312
601 852 362
89 735 682
911 925 513
558 808 498
64 961 340
61 739 718
567 978 774
935 991 752
398 858 449
567 828 511
106 839 783
531 626 770
525 585 53
587 677 714
206 227 884
230 474 25
802 865 980
309 891 27
597 741 361
182 876 813
674 687 243
616 991 100
987 990 120
573 612 198
609 971 399
902 949 974
669 894 271
713 778 195
964 977 852
415 957 549
6 872 410
812 857 187
237 663 298
834 917 96
934 940 954
490 501 666
689 876 409
852 893 763
748 758 585
381 503 161
899 915 663
632 858 685
219 681 686
622 804 563
297 915 371
201 562 187
720 888 714
636 989 598
58 595 625
49 342 946
333 594 779
181 782 947
146 556 769
514 848 511
499 535 898
389 518 435
37 426 732
461 595 623
308 456 771
255 357 771
881 933 341
352 805 865
327 871 787
577 927 168
207 439 994
133 592 262
761 962 631
538 568 976
450 627 849
22 899 630
372 614 87
550 763 859
253 256 396
316 741 597
139 801 457
412 973 327
556 998 766
415 733 198
390 534 983
538 686 418
223 974 101
134 200 998
167 745 477
89 645 235
933 949 535
157 499 918
60 395 304
324 563 976
633 993 147
516 729 289
264 708 679
793 839 928
472 543 28
395 400 853
574 719 868
80 730 596
976 991 452
943 990 518
627 634 588
118 892 866
777 900 444
145 939 379
402 889 810
432 589 967
475 833 517
138 814 341
226 965 293
559 627 560
351 388 560
655 983 736
423 457 414
695 789 747
328 679 535
458 812 488
45 354 886
929 995 683
447 585 338
194 469 339
891 925 931
252 894 315
318 848 705
596 843 900
