horizontal segments 3000
592 979 941
666 715 505
854 874 182
184 527 70
277 444 664
459 461 245
673 965 398
25 358 485
537 594 72
685 963 320
920 969 753
485 856 380
633 665 352
924 984 451
880 881 601
507 526 106
843 868 935
728 989 951
571 630 319
699 757 551
631 678 992
181 522 905
383 395 62
42 153 610
164 836 21
771 790 855
572 584 703
233 344 932
314 805 297
547 725 570
111 493 940
887 936 254
225 266 463
522 624 515
754 882 219
208 771 945
897 932 585
374 655 69
67 832 66
778 975 244
577 852 903
811 874 25
204 514 862
473 774 627
346 565 759
789 938 694
337 385 507
558 770 756
857 932 916
261 479 59
418 954 998
318 830 69
191 973 812
747 945 164
44 229 751
222 987 622
831 891 325
536 654 334
194 516 566
473 825 463
579 639 563
861 915 473
332 587 643
987 994 788
498 784 744
139 741 886
149 896 85
294 980 734
965 984 1
900 950 7
391 499 342
393 882 342
425 430 865
273 392 228
484 963 177
135 819 953
486 793 243
714 755 858
700 911 638
550 747 295
795 818 520
867 972 857
857 988 224
147 975 667
772 879 410
130 803 399
476 984 308
717 973 555
705 718 182
91 687 838
787 920 750
53 642 153
82 767 477
77 573 575
274 409 622
900 929 280
516 919 316
964 984 903
307 661 386
350 808 437
910 942 452
140 596 186
522 802 280
432 944 506
499 640 675
575 915 636
657 985 921
882 967 907
306 787 722
76 715 130
395 702 690
513 581 380
15 783 319
542 574 141
247 766 594
24 926 226
699 879 632
363 750 156
570 887 554
937 943 486
180 731 541
947 987 775
822 917 891
2 630 188
737 781 624
889 965 196
914 990 596
529 648 700
555 587 174
532 924 828
128 551 119
571 983 869
963 998 508
630 664 156
622 881 808
365 435 465
477 487 720
128 331 561
714 997 976
640 741 230
652 734 212
242 310 353
999 1000 188
859 935 352
223 714 209
246 463 641
491 495 59
406 410 21
28 605 861
519 571 61
318 407 889
757 831 211
919 939 963
661 957 31
580 892 966
11 748 410
507 640 695
676 901 750
411 515 324
735 909 917
198 261 820
205 468 497
698 784 121
274 683 57
759 929 158
91 156 305
333 502 951
856 901 82
557 815 302
147 238 178
266 924 920
452 774 783
549 609 201
212 691 908
738 980 222
812 990 250
639 994 660
41 101 418
803 914 680
542 585 517
737 877 917
799 981 615
525 777 319
491 762 7
677 760 111
807 907 370
844 929 6
59 467 582
453 667 545
712 944 578
279 433 24
139 227 738
565 783 646
698 923 539
498 573 682
183 941 385
756 910 350
413 518 520
587 821 223
370 923 898
707 954 34
385 705 829
657 886 52
543 623 889
252 829 177
825 910 173
605 954 110
48 561 218
489 652 538
399 580 845
669 989 282
828 842 849
62 754 187
71 106 595
597 629 451
223 397 823
424 675 332
968 980 553
609 614 809
424 822 704
15 277 935
608 925 461
966 992 294
376 863 347
648 857 877
398 889 909
21 510 193
815 929 629
989 992 821
977 988 520
605 806 23
908 991 566
689 774 833
361 462 265
711 839 87
823 828 949
914 948 657
674 825 577
109 407 543
76 393 136
299 748 383
378 572 785
927 954 768
601 773 564
370 592 430
365 837 149
750 992 965
42 287 807
156 857 520
425 592 278
780 824 502
507 597 467
733 869 375
560 592 318
945 973 840
630 879 563
816 991 93
