horizontal segments 88000
185 452 70
857 858 148
886 996 294
934 949 302
120 268 277
511 945 759
969 979 10
911 919 842
635 900 997
811 829 755
681 960 338
997 998 837
822 891 130
161 350 689
543 751 35
515 642 176
954 964 149
867 951 70
269 436 149
270 556 15
492 634 8
19 224 277
767 836 548
696 782 644
639 678 179
810 877 299
232 774 688
11 906 426
826 832 929
621 730 54
834 923 265
310 426 747
764 938 766
181 843 692
739 782 870
342 446 91
791 902 985
142 297 733
703 986 652
294 632 816
106 885 452
914 917 224
4 29 362
167 715 836
259 755 939
652 798 972
505 642 662
586 891 324
857 883 78
177 503 680
381 832 711
768 779 89
561 950 696
307 327 317
664 864 378
102 177 785
207 642 588
639 787 469
81 963 91
125 666 471
417 629 529
101 504 204
191 791 832
183 766 462
425 816 551
171 592 50
983 997 989
201 582 197
323 890 725
604 949 940
890 937 844
880 931 76
217 460 868
351 457 973
736 800 100
160 912 112
485 842 517
705 848 566
381 553 517
718 976 527
896 994 665
14 1000 589
339 779 828
70 464 777
498 938 724
886 979 664
902 1000 421
440 573 516
944 973 130
407 800 260
892 938 804
973 981 900
458 736 745
977 996 713
364 700 316
216 481 217
516 711 752
177 544 435
145 938 482
770 943 124
666 989 354
140 757 717
794 969 265
211 858 106
699 876 245
171 971 837
492 557 976
860 948 53
525 747 44
447 713 579
641 694 177
247 460 917
19 653 582
268 770 497
626 851 544
938 963 919
451 918 683
289 930 410
499 991 468
643 811 972
975 992 269
232 876 490
749 980 688
567 605 589
516 601 947
257 691 325
144 524 403
614 900 217
102 401 324
206 883 398
760 965 275
386 861 967
322 651 762
365 806 794
498 726 719
643 698 904
526 714 571
934 950 187
20 376 70
444 794 105
709 948 48
865 959 201
887 999 809
642 891 971
933 939 731
4 896 343
381 752 98
250 517 73
9 420 384
298 330 116
95 721 738
537 906 450
452 906 34
532 884 811
480 899 546
315 545 55
376 797 255
134 836 376
146 364 670
696 984 34
339 577 69
852 986 603
587 688 701
762 827 886
342 961 529
600 806 998
889 953 511
238 661 997
465 617 668
345 880 615
784 860 269
220 929 61
434 703 32
306 579 708
118 403 567
135 635 832
226 470 97
559 752 531
571 938 687
64 828 733
992 995 209
13 917 776
137 301 747
263 816 615
261 366 979
549 915 868
665 880 35
871 888 125
959 960 58
338 849 688
97 830 137
360 447 366
592 922 5
284 900 186
492 834 473
278 417 698
870 948 449
166 864 505
616 835 725
534 720 783
212 517 724
535 782 661
482 792 706
325 923 198
453 829 896
759 808 566
501 645 378
666 846 70
541 982 192
506 614 722
7 573 512
457 594 384
432 755 905
206 750 339
209 970 91
847 875 227
859 878 231
554 678 181
814 888 604
44 660 884
531 614 488
566 618 833
23 382 335
684 923 869
698 828 840
499 940 364
358 724 679
508 616 196
923 926 621
527 705 721
155 442 12
599 722 769
549 859 332
850 874 736
448 475 918
748 874 372
658 944 403
689 971 675
452 773 97
694 989 23
171 507 234
141 503 64
391 741 629
818 832 422
234 529 66
144 624 205
639 745 216
489 599 754
45 508 500
207 468 724
849 912 586
201 491 480
370 1000 953
58 564 705
613 689 856
424 857 463
883 969 323
570 615 991
158 662 183
542 618 452
681 981 536
114 409 515
590 593 224
143 994 733
630 780 327
124 466 659
141 268 470
689 857 742
669 998 236
405 499 509
190 223 76
895 977 928
983 990 365
727 894 661
691 931 472
88 228 61
392 913 876
295 819 76
362 939 774
596 861 853
520 950 453
987 992 919
522 759 681
137 847 687
993 999 284
546 879 447
452 706 536
169 908 551
175 647 143
535 924 224
375 658 784
492 918 237
901 939 728
676 728 547
875 988 204
114 115 556
227 657 758
537 917 524
353 877 733
161 884 87
706 880 980
14 959 884
408 455 596
700 778 446
125 859 482
467 944 143
578 708 881
819 1000 516
117 447 810
324 733 163
765 824 560
646 941 34
721 898 862
294 583 918
959 963 319
155 292 21
307 536 866
354 927 719
990 997 40
420 888 76
152 956 965
982 988 163
804 948 916
590 859 181
850 919 773
924 950 964
862 901 838
34 424 33
313 834 815
994 996 604
216 613 349
784 966 989
538 801 788
602 989 445
803 920 448
676 733 976
451 770 397
280 787 721
137 275 468
520 956 967
28 931 387
218 995 135
840 845 608
196 814 689
565 655 96
178 749 917
172 353 972
127 152 520
171 303 610
746 961 278
156 709 930
718 770 460
81 120 538
530 871 363
325 749 225
309 312 752
822 853 659
653 694 785
806 857 83
894 984 34
934 988 179
98 285 552
105 420 414
654 993 240
209 906 778
134 528 878
35 878 924
385 429 758
227 689 463
49 435 690
991 992 905
545 963 394
48 191 219
339 558 695
31 98 714
330 360 237
794 888 655
989 1000 5
679 761 22
323 384 152
656 716 692
941 983 562
997 999 293
913 984 174
571 949 114
926 998 892
855 927 393
372 742 307
10 543 297
77 360 121
751 851 250
346 502 81
996 999 318
996 998 70
427 582 555
851 977 391
369 785 140
61 431 96
891 971 976
550 993 313
253 491 960
967 990 266
130 937 741
575 802 857
381 954 558
940 961 740
576 673 48
445 741 984
808 869 952
926 959 234
10 635 956
781 896 843
496 877 108
346 880 124
140 564 771
786 966 428
374 728 332
532 911 440
962 991 226
864 877 284
529 672 598
322 602 493
674 857 759
942 978 255
694 795 402
65 824 704
756 884 633
911 938 389
936 965 991
851 924 706
21 26 495
165 858 270
126 142 9
807 863 721
786 793 233
747 992 176
154 296 372
863 963 217
644 823 361
786 826 674
557 913 60
682 693 132
281 288 659
190 711 365
393 619 215
897 905 176
418 615 36
794 988 736
104 259 445
684 923 773
212 525 394
146 162 84
364 872 802
453 995 255
872 899 143
571 654 881
340 432 328
343 980 63
65 81 328
540 893 896
713 868 49
893 963 983
474 665 409
816 953 290
386 522 409
280 313 65
472 739 403
775 939 539
108 235 937
962 975 245
909 910 31
683 698 408
66 352 176
635 885 727
99 988 587
828 913 824
46 241 630
661 818 69
16 925 532
572 683 948
964 994 931
952 990 58
356 632 44
495 803 972
441 796 612
767 810 43
443 445 156
387 732 566
678 688 886
9 870 427
646 652 682
723 966 216
318 866 269
649 834 172
329 813 574
534 771 199
535 726 425
674 865 607
586 766 132
44 839 295
840 899 831
609 987 947
572 616 211
406 600 492
895 946 697
645 857 529
657 840 141
620 875 71
146 478 290
4 372 209
309 554 69
384 622 637
282 461 906
616 671 549
397 427 301
775 874 713
697 802 537
846 878 449
785 793 807
310 400 761
557 939 633
415 708 978
692 693 248
593 886 845
467 733 5
987 1000 257
933 990 321
34 720 129
911 948 614
583 609 106
286 437 137
163 466 883
526 933 102
120 446 278
389 494 105
447 844 534
866 995 679
835 972 337
193 686 170
149 721 674
374 466 90
619 890 710
893 958 60
680 913 974
857 931 882
223 594 907
261 458 882
548 888 58
725 974 200
867 901 304
145 969 224
83 85 398
142 509 940
507 877 600
767 988 295
836 854 864
305 680 219
580 988 750
767 993 81
777 991 569
378 885 790
449 809 232
26 111 147
800 890 602
167 926 759
505 705 729
15 940 426
780 872 486
760 994 827
4 615 878
134 746 714
37 687 271
12 831 978
678 905 363
321 787 145
332 846 267
66 200 186
578 707 44
499 778 578
248 891 363
578 619 542
866 913 262
777 816 979
735 995 354
994 1000 533
18 401 640
932 967 616
860 889 675
763 779 700
173 457 345
967 985 595
314 595 522
32 291 140
132 994 655
847 948 911
828 946 830
84 962 360
666 667 139
747 858 279
821 837 315
244 674 515
151 868 466
741 864 725
281 748 437
986 987 297
670 688 337
127 339 769
385 394 673
799 890 113
577 732 956
516 517 112
766 880 710
426 906 331
112 579 270
912 977 279
398 459 858
884 973 105
659 827 775
746 762 474
517 614 742
841 917 398
347 805 699
441 564 593
689 907 772
547 786 168
746 899 511
495 995 159
171 473 218
377 547 202
955 963 346
235 535 4
340 560 426
813 908 140
