horizontal segments 50000
199 751 778
600 607 435
485 748 689
307 875 788
406 489 470
684 895 18
146 387 664
574 604 921
25 999 455
875 993 27
883 934 452
137 503 421
278 653 12
282 579 308
262 342 538
730 766 879
595 607 483
921 985 342
369 399 780
249 536 681
502 571 686
754 937 801
525 763 102
64 87 792
592 790 289
294 340 698
566 647 378
352 579 773
564 766 176
836 858 674
538 785 320
514 848 636
443 516 596
243 868 445
13 625 661
130 632 743
178 516 550
896 965 780
108 423 144
152 595 571
338 426 685
470 977 113
987 993 812
54 714 653
301 937 829
303 350 355
481 858 500
590 792 828
103 643 367
820 901 756
997 999 786
279 319 470
220 298 897
654 700 963
459 970 448
200 767 637
661 928 90
345 479 870
696 949 86
176 907 634
998 999 302
479 903 139
261 879 550
155 357 805
676 855 81
302 760 656
468 926 36
919 929 148
544 573 349
959 971 318
405 820 434
462 506 527
724 798 668
43 77 30
93 227 54
635 732 245
117 403 974
194 673 423
404 701 133
198 693 251
710 938 869
826 866 702
475 505 873
175 925 545
747 839 944
904 906 360
292 327 186
886 986 959
255 594 671
911 922 895
10 160 424
600 900 402
494 886 720
55 819 901
505 918 730
961 996 136
460 505 679
284 647 966
952 990 634
428 754 675
244 309 153
430 552 433
375 579 695
192 565 48
95 804 214
653 871 219
363 438 65
797 973 15
609 976 983
637 884 176
844 888 832
553 913 288
440 673 979
372 405 708
578 919 552
217 398 153
394 988 484
468 577 198
190 241 574
472 965 27
774 917 886
619 986 478
896 949 496
509 728 510
915 998 257
674 883 96
124 381 532
856 966 178
972 987 653
217 887 529
975 994 976
991 996 652
514 542 58
562 930 799
825 880 190
507 583 195
618 638 857
256 416 977
620 789 218
201 253 707
925 974 263
620 753 891
843 850 250
628 954 745
468 575 183
541 781 684
794 968 695
972 978 754
148 151 493
376 440 142
23 750 662
468 744 944
630 938 214
652 927 140
115 793 780
795 835 977
89 295 856
8 639 416
270 447 366
588 684 238
543 953 351
550 972 672
715 896 871
137 347 621
898 976 990
414 423 209
258 308 341
143 870 584
301 887 527
359 989 615
443 749 708
979 997 350
286 968 134
333 733 115
942 951 45
605 701 432
393 902 540
998 999 547
1 448 416
168 581 898
707 847 328
99 228 33
702 741 49
28 769 200
277 547 404
379 773 684
595 640 937
742 888 538
284 908 850
794 820 957
561 755 128
980 995 302
870 948 42
129 604 252
696 923 853
290 496 993
11 837 463
772 816 450
48 784 680
363 817 893
832 887 912
187 962 921
192 196 194
238 766 762
597 997 541
748 784 827
961 995 705
954 996 508
929 976 327
893 1000 766
96 210 699
318 837 247
914 983 77
823 935 440
518 693 688
238 567 987
230 396 759
507 840 493
958 968 303
509 907 917
847 991 39
449 955 154
476 512 277
32 628 441
809 920 342
333 348 576
732 830 577
700 815 744
81 442 817
778 788 268
54 486 434
96 397 729
374 648 863
923 972 941
857 984 293
855 903 128
47 457 87
625 757 337
53 203 666
55 261 743
581 969 262
905 909 539
475 624 73
409 924 715
674 955 969
737 773 652
936 961 115
587 937 971
732 760 65
697 880 671
26 821 377
796 902 247
324 411 129
888 923 469
906 909 857
75 564 544
655 817 150
294 338 550
136 165 573
732 902 587
716 747 47
677 950 925
70 80 729
654 801 16
819 920 101
570 726 513
321 649 176
820 840 865
586 949 257
717 804 90
327 877 961
967 970 617
99 559 353
756 838 196
892 929 401
914 956 468
124 219 314
372 574 289
728 792 398
437 502 510
894 972 271
638 727 111
150 657 135
972 976 886
996 1000 233
505 695 653
292 711 530
540 861 996
398 929 661
686 892 933
455 790 445
440 716 76
44 381 576
727 833 406
825 906 452
303 545 226
652 846 544
869 930 451
591 742 833
184 629 644
412 428 77
906 934 207
876 927 385
417 746 49
231 924 115
590 879 118
420 552 538
589 847 538
916 996 299
749 776 100
481 576 272
886 939 272
708 983 321
998 999 953
949 990 791
654 879 469
252 274 182
158 470 802
647 859 413
762 949 268
352 538 448
276 813 185
165 385 146
180 738 938
316 663 161
179 644 211
917 992 695
390 448 460
703 825 523
803 950 136
185 946 827
517 999 458
451 494 171
990 994 469
658 682 842
812 951 356
637 741 283
167 433 981
835 985 571
930 944 376
216 632 682
793 871 581
740 807 956
863 894 647
530 674 139
803 828 471
110 564 366
849 951 614
193 904 477
824 978 514
406 890 985
860 961 234
160 852 554
299 989 688
44 467 9
603 684 259
441 541 657
965 971 22
677 781 757
399 809 229
559 823 689
809 826 445
407 464 401
284 311 872
54 829 138
939 957 943
237 321 232
653 820 78
221 557 732
176 729 244
141 274 948
630 914 839
83 227 657
527 669 212
155 373 271
316 663 823
658 969 476
138 261 695
358 867 274
207 614 228
345 498 851
593 810 81
540 764 898
281 576 40
909 924 755
12 792 830
508 929 84
656 676 576
215 719 103
980 998 609
328 1000 734
173 324 470
674 817 614
379 886 845
7 815 658
100 773 378
603 704 877
88 516 269
880 919 631
559 649 102
115 275 230
643 984 494
156 565 21
932 951 765
894 988 64
357 585 50
340 464 618
8 200 356
101 253 320
683 963 307
848 941 236
422 608 76
265 806 185
671 854 401
315 875 575
33 669 574
666 795 210
374 576 57
965 976 283
938 954 984
267 458 757
858 1000 878
557 643 515
727 912 743
216 942 790
405 759 238
511 834 588
712 820 37
839 864 121
502 613 103
398 661 147
384 964 811
969 982 365
54 732 998
433 846 833
152 744 192
778 925 720
988 1000 315
444 712 777
355 877 725
913 996 213
823 933 476
811 889 643
871 919 180
885 960 219
460 958 678
485 814 869
473 854 802
210 417 830
357 625 556
303 651 85
267 697 474
762 877 418
233 434 797
905 950 497
611 943 121
962 1000 704
761 865 820
258 400 974
402 749 323
936 988 945
324 796 239
926 968 580
539 665 380
402 701 835
294 841 168
863 882 213
377 839 71
598 612 913
52 360 279
515 721 217
700 868 950
24 44 944
956 976 551
501 985 6
473 650 888
905 944 715
3 704 80
76 509 378
784 867 393
286 395 825
851 922 416
897 992 262
393 650 75
784 956 994
405 617 167
418 918 94
884 927 230
341 979 895
249 993 995
930 999 789
201 505 551
267 854 838
544 561 617
444 645 51
708 975 304
106 256 870
378 616 601
397 880 86
856 868 652
464 960 73
70 349 736
325 509 113
262 551 969
918 973 187
13 985 586
432 619 699
978 1000 393
988 1000 568
624 935 856
200 549 615
66 125 448
260 457 30
664 873 627
944 955 468
911 938 338
364 862 249
467 749 384
669 989 878
183 419 100
522 882 919
457 779 728
806 999 935
273 661 357
432 868 128
841 979 497
908 939 350
855 998 956
937 949 291
530 577 764
586 800 979
422 967 781
515 753 123
443 669 329
235 428 990
934 967 779
470 825 62
520 523 686
451 765 150
226 566 27
20 102 665
504 595 759
286 350 815
202 976 733
469 633 905
169 785 790
393 835 509
142 717 602
799 915 459
409 701 417
243 724 469
93 807 814
153 828 23
496 683 423
558 815 545
588 810 413
965 967 284
188 808 345
993 999 353
448 919 176
723 802 330
739 839 521
452 795 40
701 959 552
946 955 901
557 924 876
125 224 133
630 772 199
911 946 547
562 834 428
651 764 573
771 952 911
339 699 13
342 349 758
126 484 135
236 876 469
213 630 72
927 978 250
682 884 801
600 811 768
220 392 320
749 815 522
34 850 46
859 945 756
779 836 558
259 877 94
64 468 598
818 849 137
954 992 117
910 926 551
977 980 236
