horizontal segments 44000
682 777 821
210 815 770
287 749 559
75 420 101
220 370 345
197 899 674
588 913 86
1 817 740
878 922 637
276 998 465
233 442 995
857 1000 360
577 774 45
890 938 949
235 903 496
655 698 217
659 692 735
286 472 950
11 856 625
177 268 891
313 538 834
896 920 777
733 873 51
676 745 847
438 473 285
472 593 386
798 1000 808
427 495 883
30 56 533
781 998 57
829 935 814
98 764 781
323 877 844
44 758 279
673 819 632
91 861 755
473 953 934
543 734 476
260 689 475
986 989 455
786 981 507
752 985 13
988 989 233
637 764 497
87 346 854
761 980 23
467 873 442
295 624 991
756 871 127
443 499 586
572 910 108
807 900 443
599 846 685
660 674 341
622 752 81
358 814 326
823 897 448
298 963 675
714 769 220
425 606 430
526 930 914
7 650 706
649 901 131
948 962 631
771 997 806
609 802 140
822 880 713
1 150 799
147 932 498
440 545 294
540 788 909
260 851 877
887 942 565
39 48 814
549 627 684
208 313 615
207 721 978
214 770 380
976 997 738
303 524 543
728 930 627
520 748 302
307 928 649
775 928 741
127 531 662
270 636 771
93 303 849
526 715 388
879 916 742
112 209 985
455 982 545
320 573 718
684 692 486
173 797 122
589 638 955
506 989 238
466 531 709
720 964 205
954 965 112
478 656 186
916 969 614
406 968 268
333 695 562
443 728 822
149 952 319
158 321 77
343 732 92
428 580 578
202 424 831
599 638 275
441 983 505
807 911 147
241 606 325
550 584 652
148 201 7
588 616 264
627 917 159
873 903 71
771 887 286
548 999 983
745 828 374
649 734 693
509 631 260
863 963 230
133 345 601
615 720 962
970 981 626
812 885 672
994 1000 649
545 730 715
909 912 850
511 813 623
66 271 773
24 447 228
893 950 216
358 895 106
123 798 276
465 780 725
824 861 201
763 891 136
541 839 591
559 650 655
599 836 620
672 993 915
544 815 214
791 817 475
357 494 3
602 779 132
813 959 555
121 949 68
439 588 316
920 942 166
807 896 949
656 922 204
397 939 912
849 959 308
938 955 611
982 996 686
788 964 517
738 755 753
747 886 623
956 965 268
57 460 690
255 422 561
602 665 156
132 313 922
374 743 809
296 512 660
648 948 931
730 733 43
940 944 567
652 734 308
412 881 439
5 492 354
225 353 897
319 328 961
394 683 803
13 337 231
472 872 23
681 942 876
466 475 884
148 537 982
226 634 994
40 818 567
501 933 597
637 794 563
798 835 343
426 561 396
598 855 254
389 490 572
684 777 453
645 658 120
942 964 607
494 972 796
265 387 169
729 844 901
319 391 306
123 425 254
763 991 242
37 272 11
635 748 927
451 804 923
195 559 160
478 701 826
677 791 199
506 841 977
60 700 733
101 533 28
208 806 358
414 567 458
160 352 123
833 886 408
840 856 725
386 680 689
211 826 467
353 971 521
7 528 645
674 860 581
557 839 263
481 871 665
149 278 20
117 161 757
789 924 183
590 651 296
229 395 460
295 893 155
225 475 752
43 879 913
218 509 567
173 275 122
790 956 726
848 955 441
59 998 111
672 757 293
488 543 476
874 935 731
166 327 968
345 614 152
644 820 603
1 898 121
425 825 143
719 840 690
562 977 403
496 836 763
192 371 763
236 541 442
460 713 731
844 970 137
978 992 329
90 931 607
68 554 166
8 780 583
337 851 606
726 951 167
468 615 271
731 854 743
194 451 216
299 958 955
443 722 348
688 727 739
718 782 476
43 111 330
846 856 467
827 885 506
811 912 289
671 775 983
343 428 143
980 997 695
145 577 267
265 688 279
181 795 191
103 612 39
960 977 798
389 927 487
80 299 510
980 984 447
637 732 481
837 921 703
10 232 330
349 979 577
490 617 385
850 889 38
303 650 577
492 869 681
643 996 314
556 608 686
666 911 291
113 191 330
878 884 21
359 387 887
405 879 851
543 590 352
950 998 519
454 689 694
864 866 850
88 597 614
10 797 354
576 751 177
457 740 913
804 859 758
362 587 643
768 978 942
122 433 466
188 623 986
811 883 297
142 803 744
739 860 275
532 552 593
105 411 382
39 106 119
773 839 851
591 924 338
902 930 689
773 913 753
111 557 31
295 352 500
841 949 204
596 675 992
320 485 568
600 716 605
727 841 329
75 419 13
163 709 238
677 835 396
307 613 981
850 866 666
833 933 710
612 680 629
643 853 560
940 990 373
582 914 58
727 957 519
105 609 218
141 696 644
747 836 522
460 471 901
251 748 176
857 979 750
19 331 527
289 697 995
777 901 192
642 740 415
469 968 961
790 944 419
555 847 80
97 476 62
112 650 598
424 894 10
132 560 41
544 563 972
586 970 495
356 367 742
822 919 189
425 458 594
674 828 428
545 811 752
671 947 798
668 947 854
770 851 814
924 969 440
499 929 50
663 983 18
866 873 643
13 555 533
967 987 174
470 788 324
739 795 857
264 265 139
59 224 553
7 463 380
42 806 719
137 844 179
97 935 629
967 1000 440
133 588 369
917 993 559
343 927 756
473 957 833
108 227 33
583 816 737
159 918 868
983 1000 140
603 842 434
417 695 28
696 794 822
129 884 604
87 958 923
618 620 718
417 497 974
46 173 317
823 852 969
325 670 419
554 774 122
648 902 766
104 121 124
186 889 518
364 659 113
883 945 292
126 670 126
681 984 581
83 673 909
241 365 296
835 916 652
543 831 14
935 983 163
831 921 523
553 846 776
722 723 363
169 209 756
530 805 16
187 631 454
936 969 705
670 927 108
464 472 779
805 959 118
903 911 202
988 995 764
520 911 286
906 920 956
403 994 234
296 402 706
743 917 581
440 915 353
412 759 776
932 984 350
667 716 938
340 994 69
570 776 870
681 768 801
370 567 728
304 988 565
990 996 590
501 504 271
878 924 541
457 726 100
787 877 783
371 476 793
977 996 585
248 931 763
407 761 517
131 391 168
691 814 45
843 881 374
30 847 676
815 969 966
413 510 561
194 454 820
784 910 440
92 388 868
200 723 255
619 917 936
637 929 702
878 916 607
765 909 534
538 859 396
278 838 573
746 889 250
654 699 413
13 105 861
381 525 936
793 918 886
117 453 829
563 727 715
701 744 837
956 993 647
897 923 627
573 891 976
832 977 694
15 181 325
192 802 766
86 96 762
249 513 180
570 594 67
763 792 212
656 870 150
392 552 231
439 543 302
295 578 699
606 917 721
40 616 688
96 555 487
729 826 646
406 915 116
915 943 141
673 920 347
733 931 218
19 403 66
28 226 242
616 826 397
925 970 905
101 204 1
789 976 626
211 347 538
287 825 320
926 962 140
91 897 244
264 887 61
284 796 357
470 839 980
793 889 189
257 453 610
834 977 517
450 771 105
731 882 682
749 817 381
640 823 590
631 998 339
564 696 979
23 79 924
904 950 488
893 988 756
342 989 937
235 296 49
460 550 261
948 964 959
385 728 206
337 472 347
985 987 403
101 766 990
580 886 470
501 510 493
681 887 50
491 950 946
41 76 585
872 914 589
230 526 24
532 908 556
906 952 629
802 908 197
814 991 288
846 996 125
618 782 490
528 857 588
996 997 980
465 780 764
338 627 550
502 720 895
85 835 264
682 811 982
226 232 879
355 775 317
21 116 951
132 208 688
188 978 940
656 969 888
441 891 351
376 649 508
461 629 255
687 950 164
319 950 213
733 778 574
805 901 349
636 917 558
125 365 516
505 951 619
423 542 979
859 954 83
242 922 701
889 975 695
847 864 98
338 941 750
787 790 295
150 975 285
255 477 973
330 830 642
442 636 143
506 978 451
692 845 988
981 991 95
271 288 548
126 353 18
506 910 660
920 971 884
766 834 853
355 594 996
164 259 428
108 159 234
897 956 97
610 643 500
388 438 891
676 984 466
829 939 573
812 857 238
830 967 786
3 219 718
480 868 35
915 944 420
392 425 34
108 422 867
728 992 652
392 992 544
23 836 187
28 381 988
904 924 322
779 999 232
907 987 562
638 974 435
469 916 833
987 999 770
129 297 435
806 994 576
434 876 594
667 786 740
85 121 803
22 527 110
784 892 411
143 450 173
14 328 344
101 110 881
124 534 733
437 680 973
697 789 781
622 624 486
652 757 80
774 815 283
826 903 207
908 955 844
464 513 926
11 308 71
78 705 586
329 935 943
330 763 998
105 962 9
241 408 443
569 789 910
623 817 570
620 855 333
838 917 117
390 1000 330
827 894 489
213 869 712
405 474 887
473 696 322
198 545 261
926 944 558
490 942 876
315 418 270
750 864 74
723 761 195
602 921 331
980 982 502
667 852 739
973 977 899
681 969 471
618 987 140
647 887 713
267 399 593
370 830 114
76 724 901
716 958 345
182 949 946
390 559 951
297 365 252
543 743 311
762 791 951
50 992 166
392 916 702
126 717 111
259 628 328
443 547 599
904 992 387
