horizontal segments 91000
813 866 948
483 936 705
145 444 330
134 307 766
616 920 90
467 485 93
796 906 475
192 977 876
460 997 578
935 940 298
345 468 315
332 905 137
513 751 833
219 264 220
72 165 496
460 868 653
425 655 366
537 553 508
823 996 14
266 823 878
721 814 763
868 884 349
821 841 986
69 958 630
195 470 969
328 344 895
3 294 682
641 783 816
335 572 467
667 963 136
838 894 953
586 590 312
160 572 673
528 686 583
241 930 543
975 990 280
535 650 881
831 929 649
90 758 658
409 975 681
309 536 928
903 936 384
997 1000 755
882 905 500
676 807 220
422 587 641
892 929 817
726 909 938
626 961 212
804 919 424
243 578 416
705 837 835
770 939 226
532 985 24
908 994 715
668 809 463
72 566 534
119 979 596
630 757 555
907 920 804
570 857 277
252 983 114
550 679 515
50 417 655
864 946 381
788 826 566
426 653 736
298 487 243
171 458 375
252 597 978
381 549 932
700 831 999
612 624 964
155 741 242
620 954 895
630 734 9
946 992 147
332 642 885
766 963 678
769 795 493
969 978 30
483 508 322
429 924 53
516 974 733
601 633 822
81 763 760
836 889 536
167 748 727
17 183 654
910 943 338
883 941 33
367 905 437
602 887 372
419 572 578
248 430 555
199 844 317
817 921 115
722 898 162
460 766 138
128 955 341
120 383 798
420 571 922
485 870 950
172 302 151
891 944 43
597 631 82
291 816 496
740 822 136
714 768 102
731 863 623
930 994 433
178 523 233
255 811 522
17 325 659
50 241 137
651 698 736
640 829 438
584 889 493
367 956 971
531 715 789
303 760 115
102 431 427
307 941 744
649 687 235
561 914 268
314 571 453
735 799 68
199 610 316
647 711 94
698 711 294
360 875 608
522 928 692
848 897 164
843 968 493
764 942 898
357 594 434
503 714 112
77 948 328
326 466 392
872 972 469
741 811 467
993 995 317
81 755 751
816 896 621
597 977 703
642 927 717
541 755 13
464 735 81
750 772 702
13 339 838
187 715 832
516 916 790
106 505 502
396 545 943
599 751 743
358 595 282
67 255 863
666 722 690
291 760 754
125 489 352
240 595 429
945 960 838
671 773 915
240 929 480
758 951 670
145 722 684
567 886 512
546 890 936
828 963 608
362 997 579
397 974 512
873 920 65
309 479 242
185 900 432
744 917 229
