horizontal segments 8000
699 821 605
698 815 868
402 984 614
187 699 708
983 999 11
578 814 251
526 573 948
106 976 522
898 926 463
72 731 600
70 958 951
793 837 30
321 868 511
595 847 910
645 910 545
744 897 530
879 940 154
703 945 49
42 478 156
411 649 601
160 887 830
375 575 947
621 777 935
42 191 629
419 568 274
242 578 153
576 953 736
727 851 92
143 530 402
936 984 199
344 680 432
766 826 169
601 874 326
513 988 340
67 293 530
132 329 45
106 334 300
479 990 960
540 851 573
704 746 118
69 693 457
443 831 327
800 865 414
936 985 348
907 965 693
141 619 949
40 377 480
960 1000 467
408 715 421
368 441 772
97 703 812
805 907 871
886 913 154
996 999 227
577 907 716
90 916 546
394 710 436
234 772 756
711 925 513
396 423 819
906 956 732
662 774 861
716 965 722
221 322 739
817 852 414
679 783 182
699 766 609
392 567 127
251 593 493
110 261 891
844 911 747
658 954 597
983 987 296
261 734 622
524 606 233
828 837 458
669 719 394
380 678 873
547 656 380
473 964 614
282 949 851
293 507 185
905 926 905
678 692 723
191 194 869
77 991 337
761 882 57
689 998 30
309 388 213
877 885 416
454 903 447
940 999 347
296 310 822
221 916 758
208 886 386
553 993 296
873 891 960
164 530 428
817 958 881
845 945 649
429 976 339
528 616 696
889 931 775
525 931 417
31 972 381
219 228 772
229 330 949
703 975 434
978 996 878
740 938 73
851 916 712
294 806 834
919 963 988
74 916 406
671 959 450
151 376 401
301 354 149
114 911 73
249 843 700
759 919 153
513 948 795
517 910 78
632 639 342
285 932 707
485 630 244
78 834 353
769 841 137
999 1000 102
485 680 606
595 802 160
694 916 55
737 929 868
759 794 96
144 522 419
600 622 629
74 609 20
315 633 612
989 995 467
787 815 667
869 990 798
609 625 331
124 916 90
867 957 281
276 314 877
560 587 21
164 560 218
523 780 953
302 433 663
458 704 721
865 911 948
432 779 434
359 482 380
788 994 879
202 821 331
88 360 55
300 661 891
990 999 717
547 655 611
21 493 455
129 818 272
19 801 249
665 730 315
626 901 681
344 495 340
693 767 118
573 843 674
926 998 303
383 881 335
457 911 977
200 563 460
736 907 572
673 915 149
320 783 459
529 635 394
762 899 628
995 999 479
338 367 456
56 819 485
698 777 251
973 999 18
847 974 145
719 787 86
68 550 815
102 387 496
645 990 403
552 630 522
788 915 168
396 809 840
498 830 691
619 723 312
718 797 968
56 999 923
878 943 719
232 354 46
956 981 119
354 764 488
497 989 982
330 931 201
998 1000 916
510 784 962
339 487 208
490 648 345
568 952 45
883 897 587
529 690 664
404 887 203
981 987 257
256 988 953
542 713 285
31 256 692
757 966 577
928 985 968
574 872 992
730 974 172
738 975 298
287 987 816
119 818 895
391 482 594
875 891 631
274 505 729
672 683 459
752 943 74
612 633 539
628 676 666
730 864 41
134 787 85
866 946 528
660 902 690
883 947 402
315 395 346
946 960 195
108 824 299
782 902 402
395 637 840
25 145 535
772 881 549
363 811 217
477 478 428
91 604 885
824 873 337
412 937 261
729 963 324
846 860 822
216 293 292
106 978 799
969 980 788
350 647 661
650 734 161
163 717 594
333 828 743
223 539 872
251 269 42
755 958 192
199 231 888
8 537 86
989 996 301
814 985 98
293 503 367
315 678 804
497 776 706
221 649 759
625 712 164
608 848 360
700 976 573
81 434 128
842 926 885
957 981 38
673 880 820
453 812 464
435 853 923
494 795 404
92 106 358
153 601 123
59 903 633
685 885 795
779 985 470
778 836 276
661 844 85
642 923 826
416 927 211
494 857 914
651 655 120
698 869 549
745 866 754
773 916 898
11 802 310
186 927 414
444 967 565
788 988 121
556 952 186
727 940 437
979 981 702
577 693 110
563 721 218
562 933 748
994 999 409
207 483 603
708 952 83
434 729 735
426 1000 226
913 980 269
416 994 819
782 881 760
698 997 985
942 950 553
314 486 532
8 17 164
530 758 613
546 791 670
61 292 251
770 961 103
250 422 214
229 705 199
886 887 32
830 993 164
866 999 932
746 753 602
521 955 412
540 979 737
215 636 721
775 831 167
130 801 540
684 965 879
694 711 635
517 718 779
101 177 845
138 368 648
430 594 69
289 567 383
135 839 924
466 972 502
924 968 921
324 853 801
714 777 233
588 623 513
644 944 110
909 954 852
723 837 538
856 989 322
743 756 780
308 592 949
543 877 133
271 281 632
484 604 603
243 800 207
733 990 527
189 959 196
839 952 259
573 668 541
591 935 134
68 941 460
575 954 483
863 937 523
404 543 227
500 555 513
886 990 255
806 956 318
577 901 158
94 522 246
675 735 97
466 839 959
219 871 282
601 936 565
675 976 583
985 1000 902
204 411 644
968 973 164
350 981 378
704 846 680
497 835 663
567 924 978
976 983 15
210 221 910
77 682 339
258 324 382
328 597 898
951 971 311
234 255 617
584 672 585
330 432 623
492 755 4
350 452 390
924 930 557
276 621 840
932 989 395
