horizontal segments 46000
676 833 130
984 988 391
459 880 904
36 608 151
24 464 745
550 620 805
134 825 957
309 869 437
831 956 44
480 730 2
987 997 614
760 763 508
982 988 625
393 803 660
165 241 664
478 811 799
243 517 962
483 690 459
198 912 267
818 861 776
785 908 409
655 971 692
191 335 14
672 730 924
199 524 283
740 946 618
288 601 68
179 479 675
415 805 25
746 872 853
388 910 792
329 522 560
403 593 992
3 263 833
920 961 625
434 916 71
939 985 845
210 574 277
661 749 370
703 725 953
317 745 844
684 888 297
928 998 528
976 982 811
672 744 243
851 891 650
422 634 190
431 832 409
739 917 828
557 960 195
166 305 648
692 958 156
132 850 437
931 989 114
258 570 475
717 824 341
183 230 947
490 874 545
417 424 432
782 940 179
517 842 147
228 554 107
16 635 817
596 762 386
283 939 402
365 748 464
381 515 804
874 964 24
87 200 593
229 350 9
479 573 615
637 973 349
991 1000 907
831 846 343
573 990 480
279 360 971
525 952 916
658 779 289
303 549 723
604 756 131
98 989 95
676 860 715
811 874 261
956 971 579
433 773 270
669 904 156
502 983 744
554 858 260
963 986 566
803 873 985
76 756 583
494 905 286
480 866 710
25 684 778
386 653 49
8 279 87
446 943 762
926 954 112
423 579 385
985 998 441
910 991 249
172 619 914
283 677 516
880 888 442
661 893 105
775 896 564
775 924 718
143 224 5
217 524 961
239 724 213
752 820 266
715 876 519
29 678 5
277 786 430
456 986 815
64 862 128
157 236 104
768 830 233
222 853 81
724 902 805
95 398 140
998 999 775
201 760 566
663 694 159
314 570 269
622 959 125
424 545 864
502 894 617
819 953 196
122 421 487
710 777 990
42 330 281
847 937 432
112 572 908
405 597 655
586 952 923
828 891 730
359 582 288
664 951 401
942 953 749
840 987 777
271 358 902
61 981 895
245 724 186
231 466 787
286 328 761
143 263 962
309 991 846
39 715 658
795 895 223
716 768 309
124 887 331
480 740 667
220 723 120
510 833 9
516 861 633
329 757 609
618 970 211
219 975 518
592 900 366
326 763 798
964 976 944
576 638 151
494 601 480
423 733 768
366 890 702
335 541 846
424 436 420
611 997 785
607 713 140
605 960 556
608 891 860
278 717 613
618 879 500
862 880 524
268 931 899
673 885 920
473 528 557
797 888 684
577 687 113
38 299 300
321 424 444
353 635 272
254 566 497
903 923 971
635 865 349
868 936 199
445 947 360
841 897 634
62 816 968
735 998 204
779 915 734
423 550 600
937 973 801
589 806 264
114 521 452
993 999 913
405 626 627
821 891 689
783 840 5
99 460 311
599 838 72
895 961 614
968 987 526
384 650 130
299 939 156
541 730 969
889 934 146
372 574 275
176 440 639
382 454 59
420 799 187
96 210 714
712 820 802
246 590 592
509 909 872
949 955 467
845 887 728
357 637 218
125 220 56
785 983 430
399 591 766
614 826 448
234 900 220
949 956 882
199 602 143
970 995 915
180 744 172
622 861 450
954 972 754
679 736 181
354 686 837
436 904 635
109 272 970
677 903 139
11 377 335
208 504 872
158 187 462
949 990 82
58 223 427
482 703 518
632 649 867
494 906 280
812 825 204
556 969 489
399 560 320
115 417 607
859 946 419
189 314 855
250 721 624
703 923 982
950 954 590
115 391 652
687 752 468
973 983 927
221 314 527
441 978 784
613 850 272
677 927 807
716 940 345
874 909 191
635 752 316
854 982 135
59 652 539
362 802 22
86 136 729
730 840 264
277 384 216
340 674 449
74 357 570
554 706 772
109 777 87
459 699 732
781 976 933
397 851 859
728 763 450
515 753 69
581 880 471
997 1000 972
843 848 950
512 574 155
959 962 903
404 804 169
369 801 363
948 969 892
413 573 311
734 782 347
520 564 971
145 923 799
760 908 559
397 873 853
630 969 146
185 820 57
189 301 125
943 981 550
964 972 916
888 995 413
664 993 47
551 702 365
875 952 64
314 550 645
296 570 501
315 521 952
52 942 715
843 922 332
362 769 770
519 741 42
456 696 17
65 625 47
743 819 221
582 836 353
263 617 241
387 501 544
268 432 48
496 547 894
24 745 373
265 712 509
201 572 734
742 989 112
167 916 374
607 724 158
595 735 763
261 318 324
684 859 25
466 588 592
413 500 458
944 991 124
46 791 616
497 534 106
542 863 369
405 449 820
279 301 829
104 830 690
725 918 258
410 871 360
24 143 844
