horizontal segments 12000
239 693 390
164 768 919
939 956 519
322 591 433
758 793 757
412 751 89
647 845 45
121 365 299
804 877 388
498 959 201
775 931 382
793 832 358
921 994 131
543 571 255
640 862 174
66 142 928
832 916 594
623 682 496
964 983 208
758 791 721
254 927 158
631 945 552
392 447 980
311 843 113
248 397 810
463 468 287
633 678 134
62 464 998
366 741 123
967 983 510
265 896 113
763 880 759
672 686 210
631 973 429
139 428 994
585 587 762
851 880 575
718 958 746
672 734 392
79 951 271
488 567 351
154 850 912
833 979 909
331 510 841
889 993 857
400 908 57
963 987 724
271 389 443
859 950 508
125 606 349
422 457 61
406 672 239
898 912 16
377 881 694
946 979 191
175 527 593
472 670 590
535 954 470
201 364 851
13 504 114
850 934 960
565 607 562
265 528 910
710 987 39
626 734 309
741 831 552
154 930 875
80 115 533
124 588 378
452 669 797
921 960 522
649 844 457
988 991 395
868 934 746
643 960 399
824 858 476
19 902 743
640 799 321
19 513 974
1 129 883
803 913 121
815 875 855
255 821 530
722 811 530
962 985 845
595 901 295
329 517 320
483 574 181
654 908 758
593 680 284
942 976 435
492 853 691
373 722 415
876 953 586
518 891 758
974 981 440
528 707 705
718 859 11
376 385 65
378 897 306
317 574 783
522 941 937
543 622 899
112 533 107
964 993 134
157 477 377
579 692 418
728 853 336
857 870 278
787 940 487
619 670 301
479 739 478
186 271 768
151 447 393
194 669 134
708 778 122
525 750 490
25 291 799
572 616 468
325 792 756
365 606 883
335 939 589
738 800 962
578 620 433
599 846 658
120 634 447
687 859 4
733 830 703
922 950 504
788 955 71
471 577 491
984 993 637
702 888 312
846 940 629
193 561 653
432 603 888
496 984 801
578 908 953
121 588 811
466 548 57
590 843 363
85 874 239
510 580 240
162 999 339
967 991 437
510 753 268
38 475 98
94 595 917
331 661 651
532 978 895
573 637 468
135 706 169
562 691 323
79 608 667
534 606 361
734 803 424
652 688 876
538 567 351
668 806 3
446 521 431
376 523 966
15 545 882
299 359 192
140 305 552
86 986 236
705 936 793
688 705 167
413 517 282
178 571 588
927 970 956
528 725 95
914 957 722
292 686 296
705 764 631
625 689 675
209 622 4
518 613 917
99 804 380
536 931 673
260 898 923
913 942 512
177 311 435
429 778 520
958 983 729
691 847 164
219 750 413
650 958 937
783 960 619
17 43 254
584 898 168
833 992 575
146 784 107
191 370 649
222 884 969
734 850 429
18 755 978
867 960 836
820 861 387
11 390 946
666 913 936
775 832 204
333 849 400
566 594 443
804 885 864
330 377 916
633 988 665
884 888 416
580 965 91
662 701 265
278 641 203
80 824 278
392 809 109
397 520 814
536 847 882
187 513 239
92 93 501
692 893 242
992 996 470
552 843 524
195 374 354
543 615 205
65 406 810
809 900 903
818 867 376
226 455 763
702 810 641
722 758 917
600 961 671
668 720 153
330 556 744
348 688 709
151 281 108
853 973 420
799 849 855
237 473 930
622 695 798
655 784 152
903 907 610
751 842 362
601 735 397
727 994 836
388 927 155
621 924 359
596 675 311
892 938 627
711 741 902
482 515 601
218 332 817
154 340 740
801 907 58
68 679 974
245 967 578
54 513 774
121 560 91
595 669 996
439 572 905
937 975 771
903 1000 192
636 814 340
521 844 421
910 941 227
165 386 144
709 803 12
44 426 634
822 887 631
740 954 818
617 816 679
979 997 262
16 748 823
211 668 694
513 724 422
228 385 630
121 701 719
362 888 516
777 902 215
803 944 392
544 710 386
909 951 69
367 792 664
801 899 579
153 688 655
608 836 806
681 788 345
35 824 770
949 997 617
754 969 980
964 996 957
89 588 14
934 938 37
692 857 780
141 945 513
47 140 420
172 299 674
632 648 970
106 513 708
921 947 825
795 852 716
662 786 957
951 968 992
104 730 626
381 540 594
634 705 789
966 989 898
945 991 535
978 992 202
690 708 411
427 486 146
669 865 178
905 951 561
566 627 767
803 909 188
323 336 63
478 838 478
285 957 499
599 665 445
601 676 76
283 429 897
542 661 295
917 1000 406
334 438 238
286 636 888
55 790 879
531 890 154
158 217 844
706 852 896
206 330 998
437 599 984
972 990 774
452 862 896
884 920 489
361 449 119
144 452 844
928 997 291
938 969 586
367 892 343
959 975 588
151 227 413
823 886 106
209 794 124
996 998 364
313 462 933
91 945 214
908 933 292
186 427 942
686 923 89
895 979 731
389 959 940
43 642 141
268 324 345
991 997 624
908 957 745
565 730 743
298 671 642
577 745 177
148 356 787
250 804 384
631 714 454
415 530 906
474 770 814
849 973 847
729 915 281
256 887 150
347 967 434
493 762 496
231 636 278
670 820 324
395 596 726
617 622 480
851 914 501
364 790 761
597 807 549
571 741 621
882 971 71
722 938 966
36 508 13
609 802 67
705 795 710
98 226 73
832 851 17
776 817 215
722 813 625
834 892 442
300 905 635
689 910 606
724 961 443
745 911 743
982 988 713
191 299 223
906 916 990
60 250 554
732 743 163
250 768 319
603 867 938
630 925 37
914 957 101
879 953 956
546 735 64
130 279 477
721 840 94
318 371 237
57 365 251
614 717 797
781 930 609
445 884 467
772 897 915
401 502 49
56 703 641
