horizontal segments 72000
855 880 170
475 574 703
867 951 922
54 194 459
159 775 679
216 328 337
817 908 291
833 996 699
572 879 503
216 426 817
796 979 544
961 985 330
662 830 344
109 237 28
339 405 914
59 560 382
980 997 24
339 884 22
486 740 821
224 580 143
305 934 537
46 130 15
117 926 493
545 631 603
902 979 722
288 341 555
592 683 147
308 975 101
13 655 468
594 961 716
827 1000 669
549 922 942
148 873 773
164 819 586
670 833 884
349 630 135
461 744 652
779 780 125
128 536 677
554 958 788
700 979 730
167 541 32
849 971 853
12 316 606
877 999 398
293 475 465
147 632 670
249 659 880
252 939 141
171 760 814
92 331 606
28 608 192
915 966 424
51 652 233
536 593 453
814 960 53
635 837 14
266 957 662
590 599 242
912 917 24
723 771 325
799 912 359
181 696 63
312 364 398
530 691 572
582 971 787
864 922 764
620 648 442
727 967 91
879 981 588
411 807 588
148 390 219
55 453 35
921 1000 659
885 986 582
707 749 602
146 773 851
179 435 52
893 985 414
832 894 362
778 948 960
626 793 32
493 574 591
867 895 123
798 991 884
174 700 950
930 960 758
374 572 809
62 251 19
531 701 700
410 551 683
946 984 895
327 642 269
350 499 419
650 809 621
403 444 769
217 383 652
106 814 591
778 909 902
175 638 438
598 657 652
630 655 686
975 977 645
72 389 462
445 700 496
612 985 936
545 816 760
973 988 646
98 910 574
71 533 792
648 880 926
222 480 562
247 316 450
286 324 984
519 770 420
874 970 998
33 492 734
778 884 985
109 337 851
15 89 414
12 944 937
447 784 601
169 749 268
155 838 1
950 990 78
183 554 686
147 288 921
797 888 415
459 881 918
595 697 519
510 647 560
117 283 176
71 871 369
69 827 148
488 851 451
936 940 319
456 566 769
557 576 890
247 721 228
106 807 149
194 885 980
631 659 145
107 590 504
185 603 366
147 400 393
556 913 113
453 888 444
300 476 988
886 962 174
800 848 169
877 882 451
973 983 76
938 947 407
331 989 932
545 841 474
764 981 123
560 605 924
973 993 749
999 1000 941
382 620 738
845 966 448
40 555 339
393 988 457
961 977 353
223 301 129
719 994 484
758 964 790
176 420 313
998 1000 905
46 312 179
884 991 501
201 891 788
466 986 155
