horizontal segments 29000
767 889 577
884 955 427
809 874 270
234 939 683
69 603 128
241 479 109
773 785 924
516 966 832
254 997 745
5 895 47
259 512 349
90 471 668
151 707 236
24 432 152
749 909 999
834 990 687
901 998 807
470 754 785
258 972 510
604 674 232
494 592 301
579 937 174
856 941 601
859 909 665
822 919 743
284 922 50
374 677 995
914 971 385
309 629 921
455 889 24
809 883 722
192 905 950
214 567 40
851 931 602
843 955 434
603 999 713
745 865 238
661 747 459
953 982 191
906 991 146
240 273 757
837 994 475
696 781 423
776 990 709
140 298 735
915 932 723
699 983 734
35 927 318
416 456 702
662 681 820
995 999 146
453 796 873
922 982 508
331 356 785
129 808 149
518 525 979
563 878 883
56 337 367
655 756 647
581 865 972
191 601 891
600 754 446
687 919 206
530 873 945
660 833 251
740 845 35
198 582 773
276 538 831
217 631 829
910 922 432
162 457 386
361 668 194
206 512 898
220 899 397
654 963 473
106 530 238
832 930 917
852 877 922
718 880 446
812 895 91
215 649 161
897 898 501
146 496 221
214 668 616
624 930 18
276 786 222
249 448 845
44 892 755
416 543 779
18 174 34
904 956 867
739 980 434
95 849 387
48 655 575
936 967 567
395 556 294
999 1000 148
94 500 697
10 63 787
359 800 137
589 791 455
290 722 65
141 277 25
977 997 48
468 831 911
573 588 693
104 912 816
325 751 375
660 774 115
895 957 669
167 933 977
94 777 289
126 491 843
213 951 223
215 745 726
260 580 979
543 718 506
396 412 604
426 597 692
369 892 445
278 754 518
71 393 391
269 604 100
774 896 563
417 727 541
273 700 494
569 625 30
710 845 370
638 672 168
69 602 617
625 992 257
511 771 827
39 638 48
664 946 361
97 283 41
884 957 505
289 472 323
609 973 692
589 997 240
134 299 393
616 706 358
927 978 140
123 556 559
169 552 167
810 934 767
912 921 25
700 883 901
94 461 648
990 994 9
763 885 671
841 904 103
928 991 919
897 983 875
997 998 409
678 828 1000
338 816 803
304 838 811
592 720 254
892 964 170
318 978 143
296 952 591
624 971 131
747 789 498
974 991 997
895 976 817
276 772 717
221 502 270
882 949 1000
672 722 310
466 713 813
724 827 719
278 406 464
201 535 95
749 1000 780
855 882 458
205 655 82
312 360 730
363 610 2
113 679 81
490 677 415
509 728 608
731 834 749
660 672 84
246 627 436
381 924 393
167 754 25
897 922 548
800 857 228
918 969 313
906 986 76
852 864 708
19 855 497
330 391 661
194 626 695
832 951 231
931 975 724
898 920 930
68 821 313
556 957 614
581 685 497
488 932 199
266 740 753
295 433 419
304 907 310
129 668 188
39 668 524
814 894 56
251 290 813
829 998 887
203 542 952
418 657 457
839 982 110
995 1000 654
861 894 135
109 578 923
688 908 259
883 941 309
991 996 489
162 471 148
369 636 8
654 939 336
39 566 846
851 907 881
455 963 972
918 989 522
94 934 583
