horizontal segments 7000
947 986 433
40 175 399
636 808 689
528 897 784
875 992 275
943 995 886
990 998 829
345 611 382
445 842 171
678 904 9
398 897 182
351 533 412
649 884 140
526 978 379
840 920 350
17 435 540
67 265 165
182 779 207
531 921 478
464 749 362
62 116 181
611 853 854
4 199 590
764 871 184
343 600 109
49 781 649
120 662 920
306 680 11
812 928 172
487 924 672
174 633 37
172 540 782
687 956 688
959 971 342
252 599 528
103 392 440
104 331 963
648 803 33
147 870 819
983 995 810
361 918 800
669 852 934
747 976 705
471 900 198
482 639 146
607 629 386
112 118 132
820 907 187
4 347 543
403 776 47
629 847 381
611 839 224
678 857 373
214 403 874
839 904 660
735 874 298
561 680 323
624 877 403
720 965 661
57 758 637
136 450 911
728 758 83
626 849 643
796 797 326
628 974 964
281 961 502
748 898 227
954 984 411
661 916 586
401 503 279
961 999 134
816 991 145
658 722 232
704 986 487
470 845 489
859 887 795
917 962 359
961 976 932
850 921 862
925 969 545
302 525 11
347 792 747
47 975 407
701 981 699
415 762 553
809 894 36
540 816 997
42 730 45
79 233 587
613 810 778
924 967 436
897 940 2
680 963 91
548 658 609
769 950 531
40 73 705
200 239 543
353 972 852
132 209 92
515 779 152
216 412 439
648 911 715
592 717 288
374 651 508
671 781 889
644 854 280
719 859 583
347 781 644
200 803 697
769 860 13
649 745 497
714 960 96
856 911 27
527 652 791
341 674 773
532 730 7
830 833 704
416 558 591
462 716 55
981 985 874
384 743 611
622 968 218
147 673 591
573 729 560
748 940 599
522 738 526
774 849 930
47 156 214
443 664 207
695 722 212
492 720 182
467 533 459
99 462 246
402 941 697
333 734 952
25 220 123
579 866 802
892 898 223
456 783 841
524 784 792
552 987 810
705 854 295
141 652 607
598 894 257
233 253 616
836 840 71
854 857 890
274 879 642
600 866 408
24 365 899
175 869 192
773 927 982
190 222 846
628 870 773
781 850 98
397 472 835
903 980 282
364 977 845
242 406 231
352 945 544
517 747 245
828 932 653
687 889 429
178 618 770
201 711 426
982 996 357
709 796 838
32 561 591
107 967 147
207 283 888
428 535 173
233 670 999
385 736 413
429 745 587
919 950 198
778 967 818
818 923 378
444 871 53
935 953 19
537 543 453
830 994 309
168 215 639
251 311 232
493 787 130
371 836 646
932 988 75
713 810 893
894 980 637
408 569 977
614 655 480
400 966 854
687 991 613
409 557 20
450 589 778
790 978 380
193 368 533
983 991 424
293 761 381
807 952 27
51 364 233
217 458 462
815 847 712
952 981 513
149 607 826
902 994 257
831 844 42
777 866 871
152 899 964
448 958 733
90 910 757
337 830 974
372 456 709
322 970 749
398 706 406
390 767 690
20 906 766
692 946 259
992 996 368
216 613 440
477 563 354
500 756 625
656 998 458
597 672 750
601 651 662
606 673 4
920 962 960
852 861 299
739 887 945
721 853 490
278 605 815
10 127 768
900 916 776
960 997 425
875 956 101
172 681 557
242 644 793
92 161 718
496 883 739
872 904 47
842 930 820
549 651 600
289 638 850
74 506 445
47 330 543
803 995 952
631 920 686
202 920 468
369 374 594
179 482 340
48 207 758
921 973 841
116 652 811
401 477 667
935 970 858
812 864 30
588 845 218
334 398 700
818 998 569
98 972 943
38 745 721
321 506 891
602 820 836
719 816 797
389 667 306
952 999 523
37 899 563
44 645 752
708 896 992
18 741 43
975 991 518
467 469 688
332 853 163
916 925 151
484 905 788
231 393 390
265 287 106
180 235 900
237 824 540
833 953 399
664 772 536
974 988 112
882 935 460
27 998 617
545 988 444
402 935 947
140 621 151
210 311 73
943 975 636
193 595 370
835 949 394
862 995 96
207 754 64
153 719 305
110 921 598
91 934 928
514 689 938
700 993 233
252 894 388
267 378 9
103 393 680
93 180 668
692 972 821
713 823 345
407 934 729
164 821 885
305 672 199
44 942 755
200 746 897
789 984 209
990 996 189
29 113 749
580 585 152
64 675 89
368 412 589
685 849 323
908 921 929
920 948 598
371 667 344
943 975 385
868 923 240
808 993 823
628 925 659
290 779 309
887 929 162
669 938 981
819 968 956
698 727 449
288 988 621
960 983 749
882 911 588
998 1000 346
976 980 994
915 976 631
830 908 838
804 878 9
831 835 53
356 389 435
604 824 87
971 984 410
904 955 169
275 717 769
877 930 601
945 962 35
380 826 162
982 986 386
745 840 533
59 786 718
52 629 388
565 1000 21
608 745 173
10 599 736
129 901 180
15 689 498
237 401 828
64 804 854
661 887 984
217 417 524
753 993 522
262 846 554
577 696 537
183 869 47
60 301 728
837 903 854
414 830 303
176 284 406
825 859 654
343 899 240
404 790 976
316 437 712
865 898 672
844 982 915
104 606 316
971 977 783
879 890 157
525 999 977
872 889 678
755 915 422
979 996 869
945 998 411
594 911 443
586 681 463
108 226 560
38 807 640
332 979 55
844 878 746
483 605 77
724 943 452
794 919 901
322 995 339
655 679 828
395 787 271
714 764 825
185 728 951
952 966 298
738 940 76
714 852 898
452 736 278
41 334 668
36 789 358
410 759 766
682 870 305
650 659 992
712 994 825
631 937 276
22 157 413
429 935 10
931 955 59
915 949 420
52 768 675
561 867 732
562 584 802
69 708 37
230 495 424
742 998 192
739 860 394
296 944 415
173 670 32
503 621 765
728 966 944
665 978 169
378 491 820
509 807 769
730 856 611
615 1000 769
454 899 860
320 663 561
944 972 275
465 985 609
399 981 518
216 469 40
343 990 669
983 990 322
475 476 999
804 805 284
632 963 223
150 297 506
125 374 588
486 860 497
151 430 707
355 471 944
800 837 548
450 516 589
939 992 422
308 973 519
221 243 435
248 677 947
896 921 175
866 966 445
800 981 42
251 491 114
840 902 902
370 684 114
14 783 750
456 727 981
931 954 742
685 934 717
57 695 132
772 908 560
247 485 647
902 928 46
561 624 300
872 949 649
726 799 387
565 970 374
215 731 753
519 848 138
712 908 405
335 447 796
271 827 991
835 937 686
107 639 281
798 973 919
551 784 543
811 817 517
688 714 179
624 939 566
646 884 817
912 930 160
248 700 668
381 801 601
676 765 856
231 952 263
222 470 242
858 945 691
111 777 777
400 838 303
739 928 157
340 498 218
140 906 304
181 368 510
831 868 37
179 532 483
469 998 899
301 955 512
973 979 710
533 704 40
580 780 669
105 734 39
805 915 312
471 839 648
645 779 978
508 741 170
788 993 738
518 642 41
920 986 217
453 782 502
693 883 978
365 737 302
304 946 448
752 999 961
951 953 559
95 634 163
577 845 804
656 823 653
402 683 21
84 102 939
677 786 245
851 963 613
941 992 894
76 678 811
238 532 708
590 762 829
447 793 662
542 922 389
861 961 127
864 931 332
872 963 403
146 879 736
174 801 981
372 853 934
933 966 877
954 985 471
20 145 102
883 978 72
726 893 906
534 910 17
169 175 874
414 514 213
152 599 171
170 994 190
725 773 404
913 917 606
757 839 851
539 784 367
83 838 999
416 954 741
950 975 593
893 928 550
535 574 177
692 828 548
894 907 620
250 425 494
426 823 124
15 582 617
739 833 388
102 764 264
368 883 233
987 998 889
554 947 615
239 485 120
520 792 358
390 923 681
670 987 312
652 676 52
137 503 582
525 602 536
40 147 635
553 758 829
539 958 759
245 942 329
234 914 23
388 424 3
872 890 145
135 199 291
571 752 719
748 762 859
667 964 558
141 743 174
904 980 362
141 146 681
419 650 274
126 995 802
445 951 12
551 595 122
426 963 313
651 792 499
103 988 248
67 578 707
198 679 367
37 152 428
253 568 387
187 348 162
153 979 598
681 737 218
442 956 221
465 737 5
597 734 959
406 460 627
885 928 830
270 458 270
596 650 174
599 746 444
2 758 664
847 890 284
866 953 860
779 793 802
704 883 142
696 820 285
696 901 277
766 799 168
598 822 206
101 537 709
864 973 373
345 386 869
51 335 944
693 988 355
335 743 36
773 964 712
505 875 186
286 378 688
644 906 660
827 845 728
884 998 959
611 829 150
509 959 129
253 397 580
310 752 122
939 971 160
26 982 975
709 834 681
419 995 869
452 904 776
58 454 1
15 890 635
390 940 665
155 849 652
673 810 435
513 700 608
807 877 544
217 418 376
834 896 295
701 994 692
35 315 64
28 35 393
225 306 494
553 566 878
488 737 667
246 306 744
845 913 536
577 724 780
866 889 810
471 686 758
837 838 555
432 643 122
479 722 663
6 304 822
315 386 7
859 872 520
37 311 113
504 536 905
235 802 457
370 847 788
436 891 76
282 365 191
158 759 923
738 853 643
521 638 563
871 998 291
893 962 60
269 880 32
98 972 161
162 686 539
935 992 222
42 714 196
549 743 266
419 692 253
156 546 207
460 971 464
223 251 151
733 944 777
902 952 797
251 536 2
667 770 618
974 987 690
150 736 396
996 997 925
245 349 549
511 970 500
499 959 595
608 831 220
192 221 750
81 329 308
33 392 22
39 887 46
705 846 728
746 969 248
626 714 880
883 977 957
195 631 729
981 1000 404
371 489 88
948 950 585
259 341 9
167 605 485
830 863 268
609 932 192
875 920 681
54 285 227
53 393 830
933 936 136
631 844 678
190 417 82
214 426 724
432 984 510
775 800 8
374 516 938
751 927 394
568 991 490
545 879 511
311 961 170
633 655 630
693 860 347
618 951 954
419 544 723
163 294 476
789 938 436
941 989 112
496 675 600
317 454 491
152 555 512
972 987 998
878 941 726
189 626 302
449 611 983
108 745 40
738 847 752
356 798 957
323 584 459
455 708 627
164 642 885
538 564 550
969 974 925
111 165 147
240 242 270
342 842 341
365 659 94
419 520 233
631 695 735
674 922 90
574 579 673
65 665 41
259 585 575
143 860 906
921 952 796
505 718 349
966 992 370
708 989 947
276 933 752
556 595 866
327 949 834
690 990 366
646 773 849
75 936 453
343 719 936
220 870 731
992 999 143
753 958 389
839 958 340
643 750 128
76 310 830
695 992 46
89 911 496
208 366 265
350 635 610
836 933 595
42 976 594
830 935 262
516 768 496
789 933 180
767 972 260
584 856 17
548 602 972
324 473 499
994 1000 796
783 895 34
165 917 79
392 687 551
180 652 576
944 959 891
466 787 788
23 568 114
104 648 329
431 575 330
175 808 383
834 955 695
753 766 192
834 924 128
360 991 803
134 863 320
472 787 337
23 215 584
116 141 445
65 602 64
967 968 665
677 920 38
863 969 695
974 977 454
875 952 286
514 810 628
552 779 786
510 545 58
52 803 853
68 161 603
114 342 537
745 815 145
633 688 526
881 959 889
322 672 43
91 859 767
250 993 146
92 820 842
592 939 226
853 922 79
978 997 711
762 964 174
429 912 275
994 995 544
527 677 842
578 920 486
803 867 898
54 182 899
329 753 958
587 710 624
495 692 483
377 764 554
937 964 356
224 710 73
711 932 900
313 967 609
264 533 943
952 988 865
908 995 25
690 705 858
262 566 975
41 748 799
520 866 428
353 427 394
923 957 552
92 184 105
656 916 868
325 985 509
414 565 156
855 975 557
82 127 619
932 980 972
448 660 991
292 494 721
947 974 276
430 865 965
698 927 985
400 820 921
770 849 914
721 971 245
48 490 859
110 390 270
923 933 710
360 968 362
831 840 888
685 686 899
658 702 605
221 269 170
592 605 100
627 830 328
503 963 358
5 749 906
611 733 27
188 838 669
906 977 230
277 759 463
628 870 759
851 996 100
651 888 392
537 870 99
61 409 26
406 954 107
615 655 612
551 828 874
77 641 552
776 965 160
125 747 873
922 959 337
299 769 672
591 817 31
20 719 601
345 471 532
585 838 524
903 995 340
867 874 553
662 920 27
870 915 916
875 953 16
778 876 528
282 478 62
909 924 851
839 882 209
849 963 832
679 680 985
670 936 430
727 749 152
155 304 414
340 854 626
511 887 593
779 957 551
622 738 942
148 365 661
99 925 868
471 924 380
91 902 841
181 350 256
653 803 936
846 939 261
842 895 765
425 501 468
643 941 791
453 609 822
834 890 102
141 999 361
210 557 547
326 409 933
629 772 433
39 350 848
844 848 804
721 953 528
669 740 550
509 829 280
931 998 423
593 773 959
637 746 469
171 792 858
183 970 205
668 856 262
888 979 917
882 891 830
399 420 366
167 528 899
48 54 498
507 742 476
913 986 398
326 779 172
126 210 114
271 784 865
686 992 705
651 667 204
629 946 240
986 988 772
559 877 375
772 843 915
780 901 92
740 744 913
46 503 934
330 349 881
768 841 542
828 832 337
851 953 728
395 611 79
797 1000 244
235 415 667
560 732 478
803 873 862
371 453 561
199 296 326
560 982 366
816 827 278
55 187 270
699 846 272
39 685 46
691 882 76
86 179 678
296 320 945
139 372 28
723 906 831
97 979 796
632 988 926
632 851 129
215 518 778
942 979 225
555 912 484
714 809 208
16 277 968
498 923 79
720 966 180
213 855 821
214 741 907
149 806 395
579 625 175
130 848 294
75 349 924
233 641 859
868 989 268
573 796 564
817 853 574
172 383 160
852 895 841
814 902 28
223 487 685
765 853 195
898 976 182
65 484 396
752 942 441
545 927 394
483 882 153
624 807 759
382 653 145
528 853 759
655 746 578
335 528 755
901 980 762
72 710 797
948 989 224
149 239 317
725 764 589
415 942 543
332 980 669
404 768 829
851 943 526
746 846 783
72 480 162
224 575 111
171 686 429
764 989 43
469 588 554
616 842 216
905 979 53
296 481 738
301 322 781
896 897 82
289 639 142
52 670 757
583 735 768
575 674 512
329 967 516
953 980 670
682 747 367
320 851 592
294 527 64
10 287 935
440 620 437
592 671 545
876 920 170
443 556 980
596 697 7
395 720 387
307 774 184
854 986 884
22 209 644
915 948 315
984 998 611
435 569 860
72 782 556
396 916 209
805 814 86
68 939 157
88 121 816
179 844 866
13 988 725
211 697 838
140 294 647
515 824 815
561 685 274
120 417 819
624 980 230
887 970 477
735 996 1
544 886 843
521 969 244
770 814 88
704 818 101
851 924 516
361 662 461
659 918 915
988 1000 881
310 422 787
183 333 79
561 999 991
371 850 207
163 241 245
288 539 472
964 975 150
863 953 252
723 994 394
29 167 601
765 993 746
370 668 440
681 767 481
196 791 948
437 555 587
667 737 815
121 955 632
597 769 41
334 827 10
965 991 576
375 578 154
280 870 582
768 978 328
765 990 556
855 891 677
847 862 726
122 939 604
703 862 547
127 766 637
725 865 86
194 964 606
356 627 627
486 775 849
956 979 154
599 677 483
522 783 538
191 965 886
718 801 784
824 954 364
612 974 992
795 796 817
423 753 857
955 958 203
766 939 727
353 927 730
908 992 330
139 571 829
615 965 946
459 711 22
433 498 511
863 964 135
38 50 14
633 895 507
201 808 463
512 652 956
388 633 765
520 785 224
43 551 937
501 573 673
854 941 578
662 954 872
926 938 635
629 990 362
195 349 520
779 948 885
769 847 260
186 322 419
717 760 53
977 986 304
493 864 377
668 749 56
478 709 365
833 968 329
583 633 596
940 958 251
313 439 645
984 991 699
513 903 53
915 918 972
447 731 319
431 741 587
355 991 706
481 732 948
715 980 34
775 800 80
788 921 191
691 884 546
986 992 331
721 811 167
450 711 371
565 704 790
680 709 261
707 728 38
330 915 285
762 950 363
341 770 767
512 932 847
609 640 814
13 688 610
804 850 341
485 619 168
938 988 697
459 746 921
659 803 296
527 595 118
926 998 606
793 874 839
208 262 835
370 396 783
855 919 811
792 816 559
447 937 200
359 666 192
910 921 183
149 540 571
433 854 16
409 489 617
349 915 967
331 817 526
999 1000 620
757 801 361
162 900 111
238 355 734
585 753 165
132 192 694
276 352 918
382 783 647
860 995 783
79 944 316
252 398 626
850 861 114
92 989 811
944 998 688
235 601 914
539 663 485
547 1000 852
735 844 125
524 557 829
454 768 872
746 786 931
651 883 173
483 642 838
112 294 817
106 665 541
430 613 319
639 749 881
892 968 678
231 252 30
905 979 666
465 848 595
610 702 7
790 960 34
841 892 350
244 721 367
806 983 102
666 784 410
876 945 20
788 808 5
783 857 74
481 918 13
658 788 328
861 974 906
832 919 976
149 160 208
391 500 606
692 781 795
299 462 85
169 628 443
453 936 138
585 776 304
472 695 661
30 148 947
556 781 909
469 865 684
810 925 85
830 835 939
372 971 57
524 548 803
381 574 886
641 907 565
571 700 741
720 855 906
413 924 391
894 943 762
935 972 343
962 970 181
973 990 787
185 211 546
495 749 231
800 939 892
226 717 524
628 781 208
337 728 811
678 852 68
251 608 306
426 851 825
460 936 427
72 88 840
524 740 706
854 931 575
614 753 405
851 946 763
937 953 381
46 895 614
140 326 989
244 544 61
519 650 330
576 714 292
949 990 46
279 996 497
228 283 727
784 891 39
99 577 167
363 718 895
381 723 142
146 719 693
568 914 705
22 434 583
857 932 697
143 375 890
370 499 970
930 981 321
309 559 276
648 854 922
992 993 556
119 315 481
489 569 893
983 996 517
619 900 575
506 599 844
98 585 54
350 668 274
854 970 295
298 462 615
218 417 200
443 713 262
920 931 764
300 539 84
447 820 34
847 912 932
753 762 319
554 741 304
141 829 36
582 715 606
608 737 578
567 654 735
217 595 225
972 996 113
115 823 287
528 593 535
146 991 247
261 288 199
606 719 898
789 993 32
898 978 579
39 44 755
761 783 84
333 659 533
200 697 787
465 950 639
319 466 927
715 783 816
180 547 621
466 482 828
237 278 905
166 225 603
818 986 181
107 966 835
733 921 401
832 972 801
384 555 582
796 921 433
501 505 926
432 681 503
167 636 100
553 993 615
338 536 293
928 939 886
580 639 204
71 469 915
441 930 115
947 957 283
466 851 804
934 949 400
940 993 23
790 865 844
327 674 101
978 982 944
142 952 561
214 841 231
197 294 375
18 353 190
750 828 957
525 775 292
817 932 182
177 922 344
925 934 956
520 659 477
915 948 86
714 787 227
485 541 228
843 899 63
763 948 873
333 781 481
266 875 435
537 756 202
287 894 333
758 849 937
116 826 992
140 804 16
301 480 909
189 819 281
709 975 275
762 881 437
135 350 982
351 536 808
241 586 804
220 274 745
934 953 347
506 986 968
28 916 668
410 707 472
190 557 507
794 888 584
520 746 382
177 180 933
166 195 692
263 855 993
799 958 148
114 153 179
722 748 371
233 782 876
17 735 599
775 911 364
540 841 281
622 814 998
198 341 489
303 804 892
559 775 196
731 740 158
650 840 112
217 915 293
231 697 978
317 411 328
615 894 564
114 383 936
813 988 700
502 764 774
387 474 116
927 961 522
298 822 745
729 935 82
144 880 570
369 828 432
327 673 50
308 430 246
412 925 789
490 748 785
504 641 917
85 588 804
528 884 346
173 589 915
760 922 327
220 866 785
104 888 855
464 857 68
224 341 989
193 204 875
642 824 382
265 360 141
290 489 65
309 474 526
865 927 994
676 766 880
655 689 727
426 604 882
380 561 188
693 802 323
307 336 474
208 328 825
388 906 176
245 841 717
959 963 391
71 630 313
435 716 65
682 775 755
232 405 485
230 532 83
866 876 752
710 883 711
997 1000 97
996 1000 480
730 820 545
721 731 242
777 963 486
129 476 447
260 695 513
676 910 512
231 461 895
882 978 157
837 960 239
319 353 218
307 705 86
249 387 759
970 994 181
63 647 805
185 955 177
372 840 790
350 521 557
570 788 778
409 689 907
525 625 849
707 840 506
428 439 393
504 702 487
788 965 254
396 929 181
52 336 997
328 772 471
376 638 388
162 335 572
734 850 518
210 730 919
312 391 160
828 883 433
482 485 841
624 883 387
697 957 656
131 398 596
779 922 190
927 944 144
307 595 475
70 754 488
842 875 820
835 843 108
808 826 19
199 749 202
771 987 560
119 765 532
820 958 682
263 337 969
292 966 838
692 961 231
662 782 44
21 688 423
32 926 234
854 902 720
389 887 501
851 874 540
260 649 95
743 822 614
696 964 636
378 632 254
511 598 509
256 433 987
875 918 878
966 988 76
58 861 932
230 239 991
528 795 14
296 441 902
374 448 931
517 699 863
311 979 156
181 661 630
213 693 583
876 928 63
676 861 10
27 167 348
965 971 59
274 318 121
996 999 731
885 942 749
553 710 208
754 972 942
171 307 51
716 809 953
795 967 733
276 884 737
980 982 688
978 988 472
726 899 321
409 984 849
38 743 393
410 735 758
879 984 676
41 854 104
545 646 637
387 565 164
757 962 275
747 922 776
417 943 632
306 944 414
73 139 600
466 804 10
871 990 304
832 965 569
959 973 815
564 976 528
125 127 907
737 861 172
311 940 760
932 951 903
640 900 276
954 964 738
127 905 971
952 970 885
718 919 423
718 869 187
468 570 595
216 797 60
30 570 258
880 999 391
918 921 474
942 954 235
530 873 19
230 609 908
225 958 210
405 582 307
710 782 539
470 513 229
716 761 366
274 571 832
195 593 116
570 574 495
723 930 736
29 259 138
966 974 357
704 884 230
636 820 255
833 874 556
142 687 300
417 716 52
378 694 775
591 682 236
502 807 176
497 793 858
676 833 112
645 668 178
781 999 578
8 923 174
231 927 345
660 685 882
804 964 388
439 831 363
805 952 73
403 802 960
257 762 619
578 720 381
245 527 757
122 350 125
822 861 822
831 907 542
684 883 610
35 167 183
181 802 940
529 628 803
255 692 166
55 516 86
208 375 530
260 766 370
92 134 789
240 418 489
474 578 556
791 936 913
931 988 472
796 850 294
959 981 447
812 829 32
116 164 802
830 949 557
877 975 893
340 970 545
499 667 153
452 739 371
774 839 747
283 510 463
702 828 59
810 937 962
63 214 692
14 501 566
279 774 494
703 735 584
880 884 648
97 843 747
62 306 423
616 748 91
578 899 940
705 717 867
882 895 176
825 994 10
389 685 223
398 859 743
333 647 214
825 914 904
184 483 609
9 808 703
780 888 959
60 111 341
767 981 990
684 960 670
217 773 292
9 409 993
339 844 484
663 793 193
752 888 754
826 844 187
777 850 570
665 726 573
